"age","agesq","neYl","DNat","edu2d","edu3d","edu4d","mar2","mar3","mar4","OW","mPCS","mPCS_true_mean","mPCS_true_sd"
-0.232487012987013,-0.234237386507298,-0.22529097008435,0,0,1,0,0,1,0,1,-0.27278682388555,-0.0238183133802364,0.126315217679062
-0.34937012987013,-0.301471037811746,0.0347429032209945,0,1,0,0,0,1,0,1,0.00584579956316753,-0.0983291333901509,0.0956513233574703
-0.323396103896104,-0.288139236869325,0.0119856330235694,0,1,0,0,0,1,0,1,-0.185003902301257,-0.0856318247379898,0.101203948747464
-0.34937012987013,-0.301471037811746,-0.0852088554189342,0,1,0,0,0,1,0,1,-0.221178642591476,-0.0735335394401967,0.106950773930033
-0.271448051948052,-0.258717331341225,-0.0120580100050901,0,0,1,0,0,1,0,1,-0.0579021066689935,-0.0798750891553017,0.0990142774971857
-0.401318181818182,-0.325376336053327,0.0785783823302477,0,0,0,0,0,1,0,0,-0.174729569711999,-0.119331049324752,0.08408833042193
-0.466253246753247,-0.350086139524193,-0.114651645774609,0,0,0,0,0,1,0,0,-0.0645955571198465,-0.0993915246471447,0.0907899781248524
-0.34937012987013,-0.301471037811746,-0.128171566929477,0,1,0,0,0,1,0,0,0.129875269560008,-0.0719507004702425,0.110469925361757
-0.271448051948052,-0.258717331341225,-0.0309013010543168,0,1,0,0,0,0,0,0,0.00601819475330383,-0.0689429526862305,0.104269971068669
-0.466253246753247,-0.350086139524193,-0.193322483279436,0,0,0,0,0,1,0,1,-0.023121677763456,-0.0758311216482144,0.0984352456084805
-0.193525974025974,-0.207688713940926,0.049117256224339,0,0,0,0,0,1,0,0,0.000630410601451822,-0.0493231745006302,0.112386535622282
-0.206512987012987,-0.216768130099989,-0.00410297139487122,0,1,0,0,0,1,0,0,0.164240939788124,-0.0536629698923841,0.117118949372076
-0.258461038961039,-0.250787208366854,-0.141860957948524,0,0,0,1,0,0,0,0,-0.0453756474914067,-0.0795934794025276,0.103935676187839
-0.323396103896104,-0.288139236869325,-0.115547007668296,0,0,1,0,0,0,0,1,-0.133497393310335,-0.0753198032683513,0.0953747732538379
-0.323396103896104,-0.288139236869325,0.259012192240601,0,0,1,0,0,1,0,0,-0.189902851406607,-0.15918642066133,0.0714968089246987
-0.47924025974026,-0.354338524307551,-0.0445078464486102,0,0,0,0,0,1,0,0,-0.189268394096259,-0.117893566893497,0.0832135257418158
-0.453266233766234,-0.345603896103896,0.10140585447341,1,0,0,0,0,1,0,1,-0.253641841251927,-0.140210022100217,0.0741865877877234
-0.453266233766234,-0.345603896103896,-0.0805038357043772,1,0,0,0,0,1,0,0,0.000999928023057147,-0.109905029302173,0.0872082716576573
-0.427292207792208,-0.335949833352488,-0.153691205063807,0,1,0,0,0,0,0,1,0.00638429324333087,-0.0842277652240088,0.0948798540672713
-0.414305194805195,-0.330778014021377,-0.197641373523694,0,0,0,1,0,1,0,0,-0.222466573515702,-0.115163671351246,0.0948552752095354
-0.362357142857143,-0.307792150327549,-0.0585593375349283,1,0,0,0,0,1,0,1,0.12854058943421,-0.0791458432303881,0.0989214836912993
-0.206512987012987,-0.216768130099989,-0.306507258082256,0,1,0,0,0,0,0,0,0.0299663178310308,0.00799017108756541,0.144975797146654
-0.336383116883117,-0.294920066659005,0.00571131488626666,0,1,0,0,0,1,0,0,-0.0178643283978301,-0.0956292183145983,0.0992795233203732
-0.297422077922078,-0.273888001379152,0.179905965897859,0,1,0,0,0,0,0,0,-0.17857352941494,-0.12050818388062,0.0829902083916371
-0.388331168831169,-0.319744799448339,-0.0300251663808538,0,1,0,0,0,1,0,0,-0.239437168012817,-0.104232655016099,0.0953447948923411
-0.427292207792208,-0.335949833352488,-0.0463138000720756,1,0,0,0,0,1,0,0,-0.210956627367167,-0.108970540065882,0.0880716843125025
-0.323396103896104,-0.288139236869325,-0.0827746052538466,0,1,0,0,0,1,0,1,-0.138272511417976,-0.0660436468107212,0.110536630035282
-0.440279220779221,-0.340891794046661,0.14744763414008,0,0,0,1,0,1,0,0,-0.22649358148415,-0.194498972158599,0.0660390546362373
-0.336383116883117,-0.294920066659005,0.126604558531848,0,0,1,0,0,1,0,1,-0.0751381811413507,-0.128514183422901,0.0800862028240285
-0.258461038961039,-0.250787208366854,-0.176067731772133,0,1,0,0,0,1,0,0,-0.18368154828249,-0.0340839137096884,0.129754726226097
-0.323396103896104,-0.288139236869325,0.0211043678400936,0,1,0,0,0,1,0,0,-0.245503812306818,-0.0948149004165134,0.0995869882486747
-0.440279220779221,-0.340891794046661,0.109697440448994,0,1,0,0,0,1,0,0,-0.279647173319983,-0.149114706962791,0.0772693243667222
-0.440279220779221,-0.340891794046661,-0.124314801309354,0,0,0,1,0,1,0,0,-0.116372754096676,-0.138322130095929,0.0850484422261981
-0.323396103896104,-0.288139236869325,-0.177663985507472,0,0,0,0,0,1,0,0,0.0879965026333507,-0.0423764571417723,0.119217987551648
-0.466253246753247,-0.350086139524193,0.0563787490866066,0,0,0,0,0,1,0,0,-0.160913692087904,-0.134745739309466,0.0774275256513932
-0.362357142857143,-0.307792150327549,0.107866008492253,0,0,0,0,0,1,0,1,0.133278961377341,-0.106091582269565,0.0872966024301422
-0.34937012987013,-0.301471037811746,0.288404863642084,0,0,1,0,0,1,0,0,-0.0855014876800916,-0.173255353338152,0.0671579896319754
-0.466253246753247,-0.350086139524193,-0.192313508502306,0,1,0,0,0,1,0,0,0.0446312683171258,-0.0946882346866493,0.0980959968474602
-0.284435064935065,-0.266417595678658,-0.0327400489989637,0,1,0,0,0,1,0,1,-0.0700973195788739,-0.0644010035330967,0.110899220919255
-0.453266233766234,-0.345603896103896,-0.216032458734771,0,0,0,0,0,1,0,0,-0.124639619457056,-0.0744329422650897,0.101937847571505
-0.284435064935065,-0.266417595678658,-0.0209799788240318,0,1,0,0,0,0,0,0,-0.174923783450334,-0.0749878493284363,0.101690656101752
-0.297422077922078,-0.273888001379152,0.0368298052116883,0,0,1,0,0,0,0,0,-0.0877600562869907,-0.106125342349034,0.0849437585433534
-0.193525974025974,-0.207688713940926,-0.0144444448738829,0,0,1,0,0,1,0,1,-0.117933482673721,-0.055429325884886,0.108192949796504
-0.427292207792208,-0.335949833352488,-0.041818647517609,0,1,0,0,0,1,0,0,-0.113731291618318,-0.113793625429638,0.0908288026603842
-0.466253246753247,-0.350086139524193,-0.242715075787326,0,1,0,0,0,1,0,1,-0.17743895698383,-0.076971458772304,0.103594231424301
-0.362357142857143,-0.307792150327549,-0.068495962912765,0,0,1,0,0,1,0,0,-0.149531140808029,-0.103476674047823,0.0919320581052403
-0.232487012987013,-0.234237386507298,0.182203497676263,0,1,0,0,0,0,0,0,-0.193559528567782,-0.101015755608841,0.0894460893037216
-0.271448051948052,-0.258717331341225,-0.0404461080656675,0,0,0,1,0,0,0,0,-0.0826168020789329,-0.104550724010026,0.0931264302826171
-0.310409090909091,-0.281128548442708,-0.0137704419237,0,0,0,1,0,1,0,0,0.0180474681565384,-0.12119092501194,0.0926291550343293
-0.323396103896104,-0.288139236869325,-0.0175622031530163,0,0,0,0,0,1,0,0,-0.0813366858371798,-0.0754715849743006,0.102711097690708
-0.388331168831169,-0.319744799448339,-0.0967084173294337,0,1,0,0,0,1,0,0,0.0249157101136393,-0.09044835679045,0.101450701673859
-0.401318181818182,-0.325376336053327,0.155119140392405,0,1,0,0,0,1,0,0,-0.171604105163224,-0.146503453513948,0.0787063085344859
-0.2195,-0.225617687622112,-0.188845983701789,0,0,1,0,0,0,0,1,-0.00136143874250444,-0.0282179424359716,0.115692715251289
-0.206512987012987,-0.216768130099989,-0.123715530596434,0,0,0,1,0,0,0,1,-0.0173911813933653,-0.060077957831375,0.109084152073077
-0.284435064935065,-0.266417595678658,-0.0620857700292598,1,1,0,0,0,1,0,0,0.13422343437825,-0.0730895261355539,0.109773146327885
-0.284435064935065,-0.266417595678658,-0.0857554816936874,0,0,0,1,0,1,0,1,-0.0985115102969537,-0.0910228292116017,0.103137378014416
-0.310409090909091,-0.281128548442708,0.13372990756752,0,0,0,1,0,1,0,1,-0.149831149067736,-0.144383058028487,0.0813628397295284
-0.388331168831169,-0.319744799448339,0.0856875052503931,0,1,0,0,0,1,0,0,-0.125939407235957,-0.128151974358848,0.0856086754606981
-0.310409090909091,-0.281128548442708,0.183612209168355,0,1,0,0,0,0,0,0,-0.0829152626126566,-0.125269459078259,0.081341455953803
-0.440279220779221,-0.340891794046661,-0.00382797703260489,0,1,0,0,0,0,0,1,-0.22480285968848,-0.119207179037747,0.0808398941310035
-0.245474025974026,-0.242627226755545,0.0271769543614386,0,1,0,0,0,0,0,0,0.0100613537872627,-0.0729621010487168,0.101833488434164
-0.388331168831169,-0.319744799448339,0.0936767370225955,0,1,0,0,0,1,0,0,-0.174763363811853,-0.129803452830208,0.0849743727673751
-0.362357142857143,-0.307792150327549,-0.235908023882553,0,1,0,0,0,1,0,0,-0.067737484092667,-0.0536775481141832,0.119917777347695
-0.336383116883117,-0.294920066659005,-0.0182223760914093,0,0,1,0,0,1,0,0,-0.0345030270066584,-0.105874680149155,0.0909491248776878
-0.466253246753247,-0.350086139524193,-0.0164037148819089,0,0,0,0,0,1,0,0,-0.139034635924311,-0.119700654154377,0.0828550871613092
-0.362357142857143,-0.307792150327549,0.104681707888491,0,1,0,0,0,0,0,1,-0.02557458111699,-0.117641548002181,0.082208526960339
-0.297422077922078,-0.273888001379152,-0.153113169275306,0,1,0,0,0,1,0,0,0.0631828801867831,-0.05081101092278,0.121127126747336
-0.427292207792208,-0.335949833352488,0.114513479647951,0,0,0,1,0,0,0,0,-0.241784307389999,-0.184548095463994,0.0649371734022365
-0.362357142857143,-0.307792150327549,0.209914317645508,0,1,0,0,0,1,0,1,-0.0671564025088222,-0.138536730157427,0.0797919735414538
-0.34937012987013,-0.301471037811746,-0.150064057484262,0,0,1,0,0,1,0,0,-0.19819383968555,-0.0826181050710444,0.10100844956409
-0.310409090909091,-0.281128548442708,-0.172752966298861,0,0,1,0,0,0,0,0,-0.0232476525996922,-0.0667969946477538,0.101541365899443
-0.193525974025974,-0.207688713940926,-0.0963364565313335,0,1,0,0,0,1,0,1,-0.025589288690891,-0.0233083102296807,0.130329377915587
-0.440279220779221,-0.340891794046661,-0.119225547125277,0,1,0,0,0,1,0,0,-0.323978124154315,-0.101793337855223,0.0956211381588642
-0.232487012987013,-0.234237386507298,-0.0742384889770684,0,0,0,1,0,1,0,0,-0.110979467193666,-0.0847288861238866,0.107615062172185
-0.414305194805195,-0.330778014021377,0.0284981721255034,0,1,0,0,0,1,0,1,-0.0421085298536637,-0.117030745001917,0.087476895717184
-0.310409090909091,-0.281128548442708,-0.10815607336579,0,0,0,1,0,1,0,0,-0.20072104720252,-0.101680183206367,0.101135825096542
-0.323396103896104,-0.288139236869325,-0.038457271321572,0,0,0,1,0,1,0,0,0.0913683618369544,-0.120083539786562,0.093182986930401
-0.440279220779221,-0.340891794046661,0.0727102691022601,0,1,0,0,0,1,0,0,-0.0976793888588053,-0.141468975941673,0.0799760470115165
-0.297422077922078,-0.273888001379152,-0.0259871368549876,0,0,0,1,0,0,0,0,-0.141516839298233,-0.115528200017048,0.088985320154269
-0.232487012987013,-0.234237386507298,0.0869404069851698,1,0,1,0,0,0,0,0,-0.128614032411685,-0.103973051563785,0.0849863152893661
-0.466253246753247,-0.350086139524193,-0.0390181418092824,0,0,0,0,0,1,0,0,0.0520226277617905,-0.115025956977278,0.0846177596158061
-0.440279220779221,-0.340891794046661,-0.00598309555226073,0,1,0,0,0,1,0,0,-0.0428512642510914,-0.12520203047415,0.0860544502483647
-0.2195,-0.225617687622112,0.0824166042864092,0,1,0,0,0,0,0,0,-0.0989247266357364,-0.0763967055843466,0.0995568138043323
-0.427292207792208,-0.335949833352488,-0.0154613421242067,0,1,0,0,0,1,0,0,-0.0862846097046557,-0.11924202443237,0.0886274206513958
-0.34937012987013,-0.301471037811746,-0.0877364238775238,0,1,0,0,0,1,0,0,-0.0856186799278357,-0.0803091722408331,0.106389147293935
-0.34937012987013,-0.301471037811746,-0.0421140946536639,0,1,0,0,0,0,0,0,-0.01143414332803,-0.0905976747161997,0.0952508362156355
-0.401318181818182,-0.325376336053327,0.0839073127479066,0,1,0,0,0,1,0,0,-0.12373285261574,-0.131783039384736,0.0841004616258613
-0.193525974025974,-0.207688713940926,0.144715119758021,0,0,1,0,0,1,0,0,-0.0405814101888007,-0.0956277992049239,0.0925863645849227
-0.258461038961039,-0.250787208366854,0.122074766031797,0,1,0,0,0,0,0,0,-0.0749968324207323,-0.0965716305632352,0.0918349974807951
-0.2195,-0.225617687622112,0.111477544713618,0,0,0,0,0,0,0,0,-0.00788224032929323,-0.0710535506354879,0.0964063257556438
-0.271448051948052,-0.258717331341225,-0.182499594665846,0,1,0,0,0,0,0,1,0.0376142115968484,-0.0303074927650172,0.120991367298572
-0.323396103896104,-0.288139236869325,-0.0942735561720743,0,0,0,0,0,1,0,0,-0.0349783362392662,-0.0596143471782138,0.110313712867886
-0.47924025974026,-0.354338524307551,0.052770932050316,0,0,0,0,0,1,0,0,-0.168889079104983,-0.138002359952942,0.0760093450018446
-0.271448051948052,-0.258717331341225,-0.250854805011287,0,1,0,0,0,1,0,0,0.0778143081340247,-0.0226179212719558,0.136982384673158
-0.323396103896104,-0.288139236869325,-0.0514010942295071,0,1,0,0,0,1,0,0,0.0285870630841446,-0.0798270751689628,0.10654042196963
-0.440279220779221,-0.340891794046661,0.0571324980899324,0,1,0,0,0,1,0,0,-0.202539394073465,-0.1382488473746,0.0811442156229385
-0.297422077922078,-0.273888001379152,0.0467744930307097,0,0,0,1,0,0,0,0,-0.061202916806197,-0.130568978495322,0.0831578001729143
-0.453266233766234,-0.345603896103896,-0.191107900464069,0,0,0,0,0,1,0,0,-0.162738954861822,-0.0795851737393898,0.0995999676507341
-0.206512987012987,-0.216768130099989,-0.165107557732716,0,0,0,1,0,0,0,0,0.00624519246942289,-0.0588197998199102,0.112508881675328
-0.401318181818182,-0.325376336053327,-0.0985182593084775,0,1,0,0,0,1,0,1,-0.0089366498945629,-0.0867751786953492,0.100428290057056
-0.388331168831169,-0.319744799448339,0.0503201587759268,0,1,0,0,0,1,0,1,0.0137197508800895,-0.113542968091228,0.089150580351186
-0.466253246753247,-0.350086139524193,-0.014920408733034,0,1,0,0,0,1,0,1,-0.0804559048601609,-0.124059589303164,0.0838001749747646
-0.2195,-0.225617687622112,-0.00399012348226697,0,1,0,0,0,0,0,1,-0.141896017273295,-0.0512371931100847,0.1087204142618
-0.284435064935065,-0.266417595678658,0.00256134319067688,0,0,0,1,0,0,0,0,0.0710090846797584,-0.117434955314832,0.0880681774403036
-0.206512987012987,-0.216768130099989,0.0615434188561109,0,1,0,0,0,0,0,0,-0.110063368713389,-0.0680907071075101,0.102920882440172
-0.34937012987013,-0.301471037811746,-0.0835000263379564,0,0,0,0,0,1,0,0,0.12375135714557,-0.0698344603026109,0.105430847799846
-0.206512987012987,-0.216768130099989,-0.0672320143275317,0,0,0,0,0,1,0,0,-0.240617912765406,-0.0292629422510109,0.123575220477778
-0.2195,-0.225617687622112,-0.0578331443971624,0,0,1,0,0,1,0,1,-0.197743204792547,-0.0544422344854545,0.109629181058446
-0.453266233766234,-0.345603896103896,-0.161585482942756,0,0,0,0,0,1,0,0,-0.215070804552466,-0.0856878427254852,0.0969000847835062
-0.440279220779221,-0.340891794046661,-0.0576191513134084,0,0,0,0,0,1,0,0,-0.109349131827241,-0.103177753271187,0.0898320448805731
-0.232487012987013,-0.234237386507298,-0.0904039647738008,0,1,0,0,0,0,0,0,0.0383813208315981,-0.0446642354370552,0.115283855548372
-0.271448051948052,-0.258717331341225,-0.0299750900869058,0,0,0,1,0,0,0,0,-0.240482113534864,-0.106715220079011,0.0922231247286652
-0.362357142857143,-0.307792150327549,0.00979446877486514,0,0,0,0,0,1,0,0,-0.110009172202428,-0.0931170293075172,0.0949153251480177
-0.297422077922078,-0.273888001379152,0.27724466217991,0,0,1,0,0,1,0,0,-0.0799501788931331,-0.154964459208507,0.0726981951880701
-0.271448051948052,-0.258717331341225,0.0667272741718664,0,1,0,0,0,0,0,1,-0.00735353322139666,-0.0818259391070062,0.0959399155886246
-0.297422077922078,-0.273888001379152,0.00866175922735718,0,1,0,0,0,0,0,1,0.0296190241928983,-0.0778116573397114,0.0980763395100161
-0.284435064935065,-0.266417595678658,-0.077205657798304,0,0,0,1,0,0,0,0,-0.112818067772539,-0.100946075205408,0.0948563585127801
-0.453266233766234,-0.345603896103896,0.132302535878123,0,0,0,0,0,1,0,1,-0.0954985920584947,-0.139140217435314,0.0742715259826813
-0.427292207792208,-0.335949833352488,0.20533537044504,0,0,0,0,0,1,0,1,-0.126502698977111,-0.146235041659558,0.0723432432093573
-0.297422077922078,-0.273888001379152,-0.0940665808125106,0,1,0,0,0,1,0,1,-0.165256008283314,-0.0557185971625616,0.115525817573242
-0.323396103896104,-0.288139236869325,0.0290990064058154,0,1,0,0,0,1,0,0,-0.0109201731697468,-0.0964674965426556,0.098848618154337
-0.362357142857143,-0.307792150327549,0.12915541136025,0,0,1,0,0,1,0,0,-0.0881183259912544,-0.144333792573576,0.0764825532006964
-0.271448051948052,-0.258717331341225,0.19199811378993,0,1,0,0,0,0,0,0,-0.0157516954564024,-0.115019170699432,0.0847320300361795
-0.232487012987013,-0.234237386507298,0.0512666570921748,0,1,0,0,0,1,0,0,0.0311220403442095,-0.0730916302321295,0.108163323266902
-0.401318181818182,-0.325376336053327,-0.12612454927598,0,0,0,1,0,1,0,1,-0.198027948382975,-0.118649405779421,0.0912160989003183
-0.2195,-0.225617687622112,-0.0081542360574779,0,1,0,0,0,0,0,0,-0.041285985423161,-0.0576745308839784,0.108314375819283
-0.232487012987013,-0.234237386507298,0.0597419215211575,0,0,0,1,0,1,0,0,-0.123876682305318,-0.112424385494884,0.09499674904079
-0.323396103896104,-0.288139236869325,-0.112609027623803,0,1,0,0,0,1,0,0,0.120373582174602,-0.0671745965378108,0.112786980469814
-0.2195,-0.225617687622112,-0.244742312222848,0,1,0,0,0,0,0,0,-0.0680083327760682,-0.00876868793083823,0.134999345777315
-0.440279220779221,-0.340891794046661,0.130518324464455,0,1,0,0,0,0,0,0,-0.249132921542818,-0.154276427040531,0.0707954056745528
-0.245474025974026,-0.242627226755545,-0.148336000099796,0,1,0,0,1,0,0,0,-0.0528491912954789,-0.0338508121004495,0.12561875079274
-0.466253246753247,-0.350086139524193,-0.0654018894346075,1,1,0,0,0,1,0,0,-0.0224029490682432,-0.128379074547812,0.084597417391399
-0.362357142857143,-0.307792150327549,0.033060117764544,0,0,1,0,0,1,0,0,-0.198018459653388,-0.124469641288781,0.0836393911669428
-0.34937012987013,-0.301471037811746,-0.204385440928063,0,1,0,0,0,1,0,0,0.00697289694395548,-0.0561962980800731,0.118591913338619
-0.401318181818182,-0.325376336053327,-0.0504219850262755,0,0,0,1,0,1,0,0,-0.154039417186124,-0.141596227958853,0.0843643105815371
-0.388331168831169,-0.319744799448339,-0.132414798776782,0,0,0,0,0,0,0,1,0.0480351410985318,-0.0652766085995673,0.0982192836847003
-0.297422077922078,-0.273888001379152,-0.232339019012917,0,0,0,1,0,0,0,0,-0.0718040437909443,-0.072872572964877,0.107830180141706
-0.34937012987013,-0.301471037811746,-0.121711078881002,0,0,0,0,0,0,0,0,0.220768014479135,-0.0627935086931606,0.102054115927819
-0.245474025974026,-0.242627226755545,-0.0900040906423025,0,0,0,1,0,0,0,0,-0.0483120467795209,-0.0863200572649947,0.100535275429177
-0.427292207792208,-0.335949833352488,-0.00515039772703389,0,0,0,0,0,1,0,0,0.0874625524393896,-0.110023000605927,0.0873338731912833
-0.34937012987013,-0.301471037811746,0.106435249944931,0,1,0,0,0,1,0,1,-0.0022956653133785,-0.113148877084132,0.0894762732988523
-0.297422077922078,-0.273888001379152,0.0457972772537635,1,0,0,1,0,0,0,0,-0.215037666542134,-0.13782352717163,0.080781234568318
-0.2195,-0.225617687622112,0.0456163837866489,0,0,0,1,1,0,0,0,-0.156799404244484,-0.103539956524693,0.0955459761052916
-0.388331168831169,-0.319744799448339,-0.114725324327565,0,1,0,0,0,1,0,0,-0.0452921236297926,-0.0867240269829914,0.103166514439545
-0.453266233766234,-0.345603896103896,-0.239814475492021,0,0,0,0,0,1,0,0,-0.0264352901046062,-0.0695168890324405,0.104219701568526
-0.336383116883117,-0.294920066659005,-0.112345877042254,0,0,0,1,0,1,0,0,-0.307319640898333,-0.108806063527305,0.0980938396545776
-0.427292207792208,-0.335949833352488,-0.0995727426943165,0,1,0,0,0,1,0,0,-0.1437165328367,-0.101855100232626,0.0958455296982751
-0.2195,-0.225617687622112,-0.0680148919961088,0,1,0,0,0,1,0,0,0.0512218051310449,-0.0444427804583585,0.12259443790667
-0.232487012987013,-0.234237386507298,0.0532805745887499,0,1,0,0,0,0,0,1,0.109511772582395,-0.0670675907015012,0.101622414022482
-0.206512987012987,-0.216768130099989,0.0397668095319198,0,0,0,1,0,0,0,0,-0.122312543161887,-0.101170005261222,0.092974137886239
-0.388331168831169,-0.319744799448339,-0.34419279246687,0,1,0,0,0,1,0,1,-0.147208622155399,-0.0319919924496064,0.128710534498606
-0.206512987012987,-0.216768130099989,-0.0101269353015653,0,0,0,0,0,0,0,0,-0.142364770293955,-0.0419250789669276,0.109461331551568
-0.375344155844156,-0.313883404206413,0.12975661421382,0,0,1,0,0,1,0,0,-0.26910389888088,-0.148456006611375,0.0750290649507491
-0.401318181818182,-0.325376336053327,0.0735110678944621,0,0,0,0,0,1,0,0,-0.000762390872800949,-0.118283569299523,0.08448591170447
-0.466253246753247,-0.350086139524193,-0.0077353860028982,0,0,0,0,0,1,0,0,0.0947552332398898,-0.12149251086032,0.0821892144394047
-0.323396103896104,-0.288139236869325,0.041030588785993,0,1,0,0,0,1,0,0,-0.0277397875862942,-0.0989339103346149,0.0977568089594371
-0.466253246753247,-0.350086139524193,-0.00579825027363342,0,0,0,0,0,1,0,0,-0.231722770394189,-0.121892942096288,0.0820411430886988
-0.2195,-0.225617687622112,0.139940815184759,0,1,0,0,0,0,0,0,-0.236000060122137,-0.0882877107009003,0.0943660228810721
-0.232487012987013,-0.234237386507298,-0.0389835919028624,0,0,0,1,0,0,0,0,0.105003943476299,-0.0928743050729984,0.0972827359739985
-0.271448051948052,-0.258717331341225,0.00235286663493755,0,0,1,0,1,0,0,1,0.0989544010876383,-0.0808813063376219,0.0956084573856872
-0.375344155844156,-0.313883404206413,-0.0432867909861322,0,1,0,0,0,1,0,0,-0.118213906267624,-0.097492808333096,0.0983835994364635
-0.258461038961039,-0.250787208366854,0.00867141078716037,0,0,0,1,0,0,0,1,-0.213579389755721,-0.103412370366492,0.0910368633164583
-0.453266233766234,-0.345603896103896,0.0615103410775766,0,0,0,0,0,1,0,0,-0.279779763630574,-0.131804661078636,0.0787287059490505
-0.284435064935065,-0.266417595678658,-0.0987491658375876,0,0,0,1,0,0,0,0,-0.0264322871280033,-0.0964927509385819,0.0967778236628358
-0.245474025974026,-0.242627226755545,-0.0296963824769531,0,0,0,0,0,1,0,0,-0.0646989051705213,-0.0489974378702772,0.114353805814887
-0.414305194805195,-0.330778014021377,0.0202613175253383,0,1,0,0,0,1,0,0,-0.100050951579037,-0.122626193847639,0.0874812248028359
-0.466253246753247,-0.350086139524193,-0.0546583448452108,0,0,0,0,0,1,0,0,-0.0386973383454964,-0.111792922896154,0.0858587169270385
