"age","agesq","neYl","DNat","edu2d","edu3d","edu4d","mar2","mar3","mar4","OW","mPCS","mPCS_true_mean","mPCS_true_sd"
-0.802161212906088,-0.85076682854213,-0.298438177053423,0,1,0,0,0,0,0,0,0.561364172674929,-0.322007617570577,0.766874144574829
-1.25617189844863,-1.1308825915359,1.52384592622383,0,0,0,0,0,1,0,0,-0.817152040407813,-0.812244356795881,0.571548273537938
-0.953498108086937,-0.952258047018132,-0.815558706553199,0,0,0,1,0,0,0,1,-1.43573815113983,-0.515509657040436,0.697404420806914
-1.60929132053728,-1.29823033400077,0.817561481244069,0,0,1,0,0,1,0,0,-0.64249519779248,-1.05489070928061,0.491642243495413
-1.45795442535643,-1.23192273792978,-2.15561407262258,1,1,0,0,0,0,0,1,0.312256092055001,-0.34022871111308,0.758786992557285
-1.00394373981389,-0.984284164848338,-1.13386222477798,0,0,0,1,0,1,0,0,-0.404542468020797,-0.52885579275104,0.758233335932173
-0.903052476359988,-0.919329785023696,-1.79254484700056,0,0,0,0,0,0,0,0,-0.171399745094607,-0.0293057266252443,0.887310682272481
-1.25617189844863,-1.1308825915359,-0.664983049214635,1,0,0,1,0,1,0,0,-1.09240537808211,-0.799759159761325,0.641522603871707
-1.76062821571813,-1.35641863259368,0.421955520787605,0,1,0,0,0,1,0,0,-1.30598669601702,-0.961781118915464,0.540852166294737
-1.71018258399118,-1.33792467722694,0.0497016697261398,0,0,0,0,0,0,0,0,-0.205847240681087,-0.796149672324708,0.536761186545309
-0.903052476359988,-0.919329785023696,0.607491137207675,0,1,0,0,0,0,0,1,0.1925073621909,-0.490271228028458,0.674121813669232
-1.25617189844863,-1.1308825915359,-0.176216825392161,0,1,0,0,0,1,0,0,-1.06332162178422,-0.582267386909706,0.704232835887155
-0.903052476359988,-0.919329785023696,-1.75065542515954,0,0,1,0,0,1,0,1,-1.85198492084501,-0.16170560070257,0.85757030007075
-1.35706316190253,-1.1832069530613,0.2699746553839,0,1,0,0,0,1,0,1,0.0396878869993037,-0.667569165271418,0.649389167679259
-1.25617189844863,-1.1308825915359,0.0931360607521332,0,1,0,0,0,1,0,1,-1.25601534736576,-0.58136549962449,0.687086657414626
-1.35706316190253,-1.1832069530613,-0.662127492082535,0,1,0,0,0,1,0,1,-1.50161032361388,-0.499228680769213,0.726102594582164
-1.05438937154084,-1.01540813851431,-0.0936984763487661,0,0,1,0,0,1,0,1,-0.393104868148348,-0.542282279472686,0.672220696957445
-1.55884568881033,-1.27702994614134,0.610604460867669,0,0,0,0,0,1,0,0,-1.18626157863156,-0.810153880565639,0.570886517692606
-1.81107384744508,-1.37401044379619,-0.89091686898787,0,0,0,0,0,1,0,0,-0.43854756632135,-0.674781876501252,0.616384868066871
-1.35706316190253,-1.1832069530613,-0.995975333198121,0,1,0,0,0,1,0,0,0.88173995132819,-0.488482582908889,0.749994567416079
-1.05438937154084,-1.01540813851431,-0.240122941079145,0,1,0,0,0,0,0,0,0.0408583001739979,-0.46806259538034,0.707902278290171
-1.81107384744508,-1.37401044379619,-1.50223976589806,0,0,0,0,0,1,0,1,-0.15697605167515,-0.514827262632667,0.668289574803904
-0.751715581179139,-0.815132134055,0.381672603415468,0,0,0,0,0,1,0,0,0.00427993885921503,-0.334861391478716,0.763006681604988
-0.802161212906088,-0.85076682854213,-0.0318827209497851,0,1,0,0,0,1,0,0,1.11505291766085,-0.364324821972166,0.795135648755891
-1.00394373981389,-0.984284164848338,-1.10235068701568,0,0,0,1,0,0,0,0,-0.308061121613857,-0.540370394549977,0.705632707239804
-1.25617189844863,-1.1308825915359,-0.897874405528623,0,0,1,0,0,0,0,1,-0.906331016510483,-0.511355856221723,0.64751163336697
-1.25617189844863,-1.1308825915359,2.01269096297425,0,0,1,0,0,1,0,0,-1.28927494451882,-1.08073713557281,0.485401054680829
-1.86151947917203,-1.39070011083446,-0.345854531223575,0,0,0,0,0,1,0,0,-1.28496753203113,-0.800394626989001,0.564947355920863
-1.76062821571813,-1.35641863259368,0.787988569672133,1,0,0,0,0,1,0,1,-1.72200716516652,-0.951903918900036,0.50366231020547
-1.76062821571813,-1.35641863259368,-0.625566469305244,1,0,0,0,0,1,0,0,0.00678864028054803,-0.746159415229133,0.592068201031218
-1.65973695226423,-1.31852857769597,-1.19427929953661,0,1,0,0,0,0,0,1,0.0433437900280045,-0.571833158542823,0.644151563193849
-1.60929132053728,-1.29823033400077,-1.53580031488032,0,0,0,1,0,1,0,0,-1.51035425272593,-0.781861014156399,0.643984694159451
-1.40750879362948,-1.20801591757766,-0.455043634953003,1,0,0,0,0,1,0,1,0.872678635858767,-0.537331334858534,0.671590707844328
-0.802161212906088,-0.85076682854213,-2.38175810602429,0,1,0,0,0,0,0,0,0.203445195650661,0.0542463017764797,0.984259380195497
-1.30661753017558,-1.15749584438072,0.0443805820832218,0,1,0,0,0,1,0,0,-0.121283228942486,-0.649239093692948,0.674021485052204
-1.15528063499474,-1.07494965335357,1.39798481536891,0,1,0,0,0,0,0,0,-1.21235871669996,-0.81814559884668,0.563431225635672
-1.50840005708338,-1.25492741411768,-0.233314812379207,0,1,0,0,0,1,0,0,-1.62556980697726,-0.707648934797698,0.64730810640532
-1.65973695226423,-1.31852857769597,-0.359887949905746,1,0,0,0,0,1,0,0,-1.43221174421618,-0.739815047309701,0.597930020874507
-1.25617189844863,-1.1308825915359,-0.643211806042785,0,1,0,0,0,1,0,1,-0.938749909053169,-0.448378833951257,0.750447434045626
-1.71018258399118,-1.33792467722694,1.14576274645018,0,0,0,1,0,1,0,0,-1.53769412907134,-1.32047860093385,0.448347657086565
-1.30661753017558,-1.15749584438072,0.983798672271355,0,0,1,0,0,1,0,1,-0.510122800182924,-0.872499362043164,0.543715557390942
-1.00394373981389,-0.984284164848338,-1.3681592729039,0,1,0,0,0,1,0,0,-1.24703771542631,-0.231400084999008,0.880921567091258
-1.25617189844863,-1.1308825915359,0.163994482512945,0,1,0,0,0,1,0,0,-1.66675703733019,-0.643710584483646,0.676108904095369
-1.71018258399118,-1.33792467722694,0.852419514089915,0,1,0,0,0,1,0,0,-1.89856071773771,-1.01235897261364,0.524591406332336
-1.71018258399118,-1.33792467722694,-0.966005789128473,0,0,0,1,0,1,0,0,-0.790069632815813,-0.939086776655684,0.57740484052984
-1.25617189844863,-1.1308825915359,-1.3805631888738,0,0,0,0,0,1,0,0,0.597419602760722,-0.287699231610705,0.809386289609706
-1.81107384744508,-1.37401044379619,0.438099063247953,0,0,0,0,0,1,0,0,-1.09246380400444,-0.914806198461934,0.525665455252646
-1.40750879362948,-1.20801591757766,0.838188112406666,0,0,0,0,0,1,0,1,0.904848053952489,-0.720269431613963,0.592667890035102
-1.35706316190253,-1.1832069530613,2.24109088344009,0,0,1,0,0,1,0,0,-0.58048062453259,-1.17625293358214,0.455944251049557
-1.81107384744508,-1.37401044379619,-1.49439938433828,0,1,0,0,0,1,0,0,0.30300743541845,-0.642850634511156,0.665986371222163
-1.10483500326779,-1.04562996801605,-0.25441119268369,0,1,0,0,0,1,0,1,-0.475899741060058,-0.437226716934915,0.752909110309856
-1.76062821571813,-1.35641863259368,-1.67871085003088,0,0,0,0,0,1,0,0,-0.846194447687754,-0.505334842517575,0.692069191160905
-1.10483500326779,-1.04562996801605,-0.163027900027561,0,1,0,0,0,0,0,0,-1.18758012074328,-0.50910217812107,0.690390976399566
-1.15528063499474,-1.07494965335357,0.286191223186935,0,0,1,0,0,0,0,0,-0.595814338027587,-0.720498633146546,0.576694129508958
-0.751715581179139,-0.815132134055,-0.112242606849326,0,0,1,0,0,1,0,1,-0.800665620367738,-0.376316840561488,0.734535886707401
-1.65973695226423,-1.31852857769597,-0.324957729651244,0,1,0,0,0,1,0,0,-0.772136403456655,-0.772559595739108,0.616648452844683
-1.81107384744508,-1.37401044379619,-1.88605190894248,0,1,0,0,0,1,0,1,-1.20465595817192,-0.522569158404656,0.703314594713814
-1.40750879362948,-1.20801591757766,-0.532257591282344,0,0,1,0,0,1,0,0,-1.01518619568448,-0.702516482526903,0.624138596314995
-0.903052476359988,-0.919329785023696,1.41583811180079,0,1,0,0,0,0,0,0,-1.31410059726272,-0.685808989930652,0.607261033577452
-1.05438937154084,-1.01540813851431,-0.314292217239063,0,0,0,1,0,0,0,0,-0.56089612203123,-0.709808346209692,0.6322473430311
-1.20572626672168,-1.10336719452685,-0.107005171363698,0,0,0,1,0,1,0,0,0.122526588378634,-0.822780816420734,0.62887127725116
-1.25617189844863,-1.1308825915359,-0.136469589598157,0,0,0,0,0,1,0,0,-0.552205247806124,-0.512386321794342,0.697318885924046
-1.50840005708338,-1.25492741411768,-0.751486468334608,0,1,0,0,0,1,0,0,0.169155968625397,-0.614065556778517,0.688761894848564
-1.55884568881033,-1.27702994614134,1.20537527346247,0,1,0,0,0,1,0,0,-1.16504239680848,-0.994630836251044,0.534347277133882
-0.852606844633038,-0.885499378865028,-1.46745449124458,0,0,1,0,0,0,0,1,-0.0092429831685356,-0.191575249655819,0.785452761409392
-0.802161212906088,-0.85076682854213,-0.961349071088147,0,0,0,1,0,0,0,1,-0.118070972920988,-0.40787700224682,0.740586373875826
-1.10483500326779,-1.04562996801605,-0.482446278633524,1,1,0,0,0,1,0,0,0.911260202937232,-0.496214217192343,0.745264044711527
-1.10483500326779,-1.04562996801605,-0.666375129052064,0,0,0,1,0,1,0,1,-0.668807345607616,-0.617965724118933,0.700212958006834
-1.20572626672168,-1.10336719452685,1.03916720719659,0,0,0,1,0,1,0,1,-1.01722299044308,-0.980235197893712,0.552382809953595
-1.50840005708338,-1.25492741411768,0.665846908461635,0,1,0,0,0,1,0,0,-0.855018874515029,-0.870040278003603,0.581208336196059
-1.20572626672168,-1.10336719452685,1.42678470417948,0,1,0,0,0,0,0,0,-0.562922409078568,-0.850470510088432,0.552237632742944
-1.71018258399118,-1.33792467722694,-0.0297458382686479,0,1,0,0,0,0,0,1,-1.52621560079668,-0.809312909215164,0.548832464855927
-0.953498108086937,-0.952258047018132,0.211182377058222,0,1,0,0,0,0,0,0,0.0683078281857017,-0.49534911184745,0.691360683521293
-1.50840005708338,-1.25492741411768,0.727928366673771,0,1,0,0,0,1,0,0,-1.18649101113292,-0.881252378289437,0.576901973423279
-1.40750879362948,-1.20801591757766,-1.83315674700158,0,1,0,0,0,1,0,0,-0.459878513663958,-0.364423795399695,0.81413725276687
-1.30661753017558,-1.15749584438072,-0.14159955701633,0,0,1,0,0,1,0,0,-0.234245499213148,-0.718796855150859,0.617465335892459
-1.81107384744508,-1.37401044379619,-0.127467392235171,0,0,0,0,0,1,0,0,-0.943924070595991,-0.812663175411286,0.562513870180269
-1.40750879362948,-1.20801591757766,0.813444053089827,0,1,0,0,0,0,0,1,-0.173629128822824,-0.798683638240215,0.558124289607574
-1.15528063499474,-1.07494965335357,-1.18978759048722,0,1,0,0,0,1,0,0,0.428956720470391,-0.344962504792244,0.822347681776111
-1.65973695226423,-1.31852857769597,0.889843229511256,0,0,0,1,0,0,0,0,-1.64150483885213,-1.25292081597526,0.440866843310941
-1.40750879362948,-1.20801591757766,1.6311689672568,0,1,0,0,0,1,0,1,-0.455933475865824,-0.940543724144005,0.541717996853238
-1.35706316190253,-1.1832069530613,-1.16609403500689,0,0,1,0,0,1,0,0,-1.34556353299532,-0.560904968212684,0.685759388250781
-1.20572626672168,-1.10336719452685,-1.34240141782102,0,0,1,0,0,0,0,0,-0.157831311081716,-0.453493409554516,0.689377425966417
-0.751715581179139,-0.815132134055,-0.748596094215765,0,1,0,0,0,1,0,1,-0.173728980438451,-0.158243123552981,0.884822951507539
-1.71018258399118,-1.33792467722694,-0.926459017928383,0,1,0,0,0,1,0,0,-2.19952925904215,-0.691088096063796,0.649184236473803
-0.903052476359988,-0.919329785023696,-0.576880704249671,0,0,0,1,0,1,0,0,-0.75345391261389,-0.57523533294727,0.730612533112316
-1.60929132053728,-1.29823033400077,0.221449087018284,0,1,0,0,0,1,0,1,-0.285880238704844,-0.794536817913695,0.593891924408079
-1.20572626672168,-1.10336719452685,-0.840442102632355,0,0,0,1,0,1,0,0,-1.36272107068944,-0.690319874562405,0.686624157164568
-1.25617189844863,-1.1308825915359,-0.29883767933857,0,0,0,1,0,1,0,0,0.620311589665876,-0.815262635337959,0.632631313405393
-1.71018258399118,-1.33792467722694,0.565005455038982,0,1,0,0,0,1,0,0,-0.663157965869211,-0.960451118860815,0.542967695376165
-1.15528063499474,-1.07494965335357,-0.201936731430089,0,0,0,1,0,0,0,0,-0.960776069360068,-0.784335846271324,0.604132812409647
-0.903052476359988,-0.919329785023696,0.675582759030158,1,0,1,0,0,0,0,0,-0.87317724970268,-0.705886453486332,0.57698305274496
-1.81107384744508,-1.37401044379619,-0.303196002984451,0,0,0,0,0,1,0,0,0.353188327739729,-0.780926053514462,0.574480880755116
-1.71018258399118,-1.33792467722694,-0.0464924922818323,0,1,0,0,0,1,0,0,-0.290922758298116,-0.850012728600807,0.584234758708305
-0.852606844633038,-0.885499378865028,0.640429908767356,0,1,0,0,0,0,0,0,-0.671612724612262,-0.518667084902194,0.675904045901996
-1.65973695226423,-1.31852857769597,-0.120144551110309,0,1,0,0,0,1,0,0,-0.585797340934123,-0.809549479092272,0.601702986536616
-1.35706316190253,-1.1832069530613,-0.68176832115276,0,1,0,0,0,1,0,0,-0.581276257813445,-0.545229325511593,0.722289638932832
-1.35706316190253,-1.1832069530613,-0.327253543510933,0,1,0,0,0,0,0,0,-0.0776278733872307,-0.615079295429678,0.646670208834012
-1.55884568881033,-1.27702994614134,0.652013670222484,0,1,0,0,0,1,0,0,-0.840038290682365,-0.894692046658577,0.570968878000308
-0.751715581179139,-0.815132134055,1.12452935602407,0,0,1,0,0,1,0,0,-0.275512426391305,-0.649229459174387,0.628580767372683
-1.00394373981389,-0.984284164848338,0.948599277408377,0,1,0,0,0,0,0,0,-0.509163165492959,-0.655637251964799,0.623479639220514
-0.852606844633038,-0.885499378865028,0.866252066664242,0,0,0,0,0,0,0,0,-0.0535135459418383,-0.48239171700108,0.654514976311445
-1.05438937154084,-1.01540813851431,-1.41813897543945,0,1,0,0,0,0,0,1,0.255367732556115,-0.205761476269032,0.821425993373447
-1.25617189844863,-1.1308825915359,-0.732566034492783,0,0,0,0,0,1,0,0,-0.23747243488031,-0.404729489743951,0.748934020652948
-1.86151947917203,-1.39070011083446,0.410064009445307,0,0,0,0,0,1,0,0,-1.14660973482011,-0.936915815923372,0.516037243960813
-1.05438937154084,-1.01540813851431,-1.94930282894128,0,1,0,0,0,1,0,0,0.528291371399465,-0.153555983899341,0.929991072231988
-1.25617189844863,-1.1308825915359,-0.399419490440883,0,1,0,0,0,1,0,0,0.19408125733116,-0.541956306328446,0.723316662211675
-1.71018258399118,-1.33792467722694,0.443956176746052,0,1,0,0,0,1,0,0,-1.37506606205628,-0.938589250811415,0.550898542704281
-1.15528063499474,-1.07494965335357,0.363467829858607,0,0,0,1,0,0,0,0,-0.415514493780552,-0.886449630737767,0.564569027848264
-1.76062821571813,-1.35641863259368,-1.4850310361441,0,0,0,0,0,1,0,0,-1.10485574832831,-0.540314006331991,0.676197022929531
-0.802161212906088,-0.85076682854213,-1.28299168657936,0,0,0,1,0,0,0,0,0.0423994169381094,-0.399335205278464,0.763837304734579
-1.55884568881033,-1.27702994614134,-0.765550102035098,0,1,0,0,0,1,0,1,-0.0606720684373876,-0.589127877066541,0.681820610551014
-1.50840005708338,-1.25492741411768,0.391019928242056,0,1,0,0,0,1,0,1,0.0931451577673575,-0.770857850748558,0.60525478519538
-1.81107384744508,-1.37401044379619,-0.115941151499788,0,1,0,0,0,1,0,1,-0.546225512184103,-0.842256548183142,0.568930193206663
-0.852606844633038,-0.885499378865028,-0.0310058202451336,0,1,0,0,0,0,0,1,-0.963350357524462,-0.347855910614338,0.738116910974246
-1.10483500326779,-1.04562996801605,0.019903280414546,0,0,0,1,0,0,0,0,0.482089831894134,-0.797281053847477,0.597906212266968
-0.802161212906088,-0.85076682854213,0.478231861947142,0,1,0,0,0,0,0,0,-0.747234401908368,-0.46227659025676,0.698743141638077
-1.35706316190253,-1.1832069530613,-0.648848793428239,0,0,0,0,0,1,0,0,0.840163920321385,-0.474115155540093,0.71578362010308
-0.802161212906088,-0.85076682854213,-0.522435899596108,0,0,0,0,0,1,0,0,-1.63358603534934,-0.198669888143749,0.838968105772452
-0.852606844633038,-0.885499378865028,-0.449400648215153,0,0,1,0,0,1,0,1,-1.34250411460128,-0.369615349773906,0.744286645934241
-1.76062821571813,-1.35641863259368,-1.2556229050585,0,0,0,0,0,1,0,0,-1.4601434236145,-0.581745812964628,0.657867170017531
-1.71018258399118,-1.33792467722694,-0.447737784617556,0,0,0,0,0,1,0,0,-0.74238535559368,-0.700487070831091,0.609881335754307
-0.903052476359988,-0.919329785023696,-0.702496825895555,0,1,0,0,0,0,0,0,0.260575736062888,-0.303231253446474,0.782676960167394
-1.05438937154084,-1.01540813851431,-0.232925687437185,0,0,0,1,0,0,0,0,-1.63266407686306,-0.724503389114959,0.626114685151934
-1.40750879362948,-1.20801591757766,0.0761093082907564,0,0,0,0,0,1,0,0,-0.746866454807282,-0.632183518598973,0.644392380934724
-1.15528063499474,-1.07494965335357,2.15436895566681,0,0,1,0,0,1,0,0,-0.542792073384991,-1.05207369488443,0.493557420931157
-1.05438937154084,-1.01540813851431,0.518513744653633,0,1,0,0,0,0,0,1,-0.0499240852141499,-0.555526851339924,0.651348457548021
-1.15528063499474,-1.07494965335357,0.0673074281544492,0,1,0,0,0,0,0,1,0.201087374360889,-0.528273374815075,0.665852915023612
-1.10483500326779,-1.04562996801605,-0.59993751026509,0,0,0,1,0,0,0,0,-0.765936409015397,-0.685335920687062,0.643992048844861
-1.76062821571813,-1.35641863259368,1.02807561310905,0,0,0,0,0,1,0,1,-0.648352255197142,-0.944640877088007,0.50423896656308
-1.65973695226423,-1.31852857769597,1.59558760882501,0,0,0,0,0,1,0,1,-0.858843134777292,-0.992808553562216,0.491147606179708
-1.15528063499474,-1.07494965335357,-0.730957703115991,0,1,0,0,0,1,0,1,-1.12194434855894,-0.378280740564641,0.784319671553135
-1.25617189844863,-1.1308825915359,0.226117954980708,0,1,0,0,0,1,0,0,-0.0741384637106686,-0.654930272671908,0.671096014318515
-1.40750879362948,-1.20801591757766,1.0036204358385,0,0,1,0,0,1,0,0,-0.598246677245592,-0.979900728367968,0.519249915438895
-1.05438937154084,-1.01540813851431,1.49194856500859,0,1,0,0,0,0,0,0,-0.106940291497508,-0.780879980599134,0.575256677373207
-0.903052476359988,-0.919329785023696,0.398374827604527,0,1,0,0,0,1,0,0,0.211291544812988,-0.496228502175299,0.734334748377849
-1.55884568881033,-1.27702994614134,-0.980068692292139,0,0,0,1,0,1,0,1,-1.3444372755519,-0.805526114644387,0.619277856956074
-0.852606844633038,-0.885499378865028,-0.0633636474054442,0,1,0,0,0,0,0,0,-0.280295878506219,-0.391559826799964,0.735360263632875
-0.903052476359988,-0.919329785023696,0.464233071486672,0,0,0,1,0,1,0,0,-0.841014768990496,-0.763263649270494,0.644945178241657
-1.25617189844863,-1.1308825915359,-0.875044415041321,0,1,0,0,0,1,0,0,0.817231770508802,-0.456056997474589,0.765725353308758
-0.852606844633038,-0.885499378865028,-1.90180483708957,0,1,0,0,0,0,0,0,-0.461717340299148,-0.059531753008428,0.916527965472509
-1.71018258399118,-1.33792467722694,1.01421114535076,0,1,0,0,0,0,0,0,-1.69139552787544,-1.04740255578028,0.480639137575745
-0.953498108086937,-0.952258047018132,-1.15266592009412,0,1,0,0,1,0,0,0,-0.358799974148111,-0.229817528117462,0.852841896576173
-1.81107384744508,-1.37401044379619,-0.508214654637565,1,1,0,0,0,1,0,0,-0.152096509889542,-0.87158209046907,0.574342774770663
-1.40750879362948,-1.20801591757766,0.2568983324065,0,0,1,0,0,1,0,0,-1.34437285534325,-0.845040443986126,0.567838611203689
-1.35706316190253,-1.1832069530613,-1.58820604683079,0,1,0,0,0,1,0,0,0.0473398964468677,-0.381523913689001,0.805135791050631
-1.55884568881033,-1.27702994614134,-0.391811183557481,0,0,0,1,0,1,0,0,-1.04579346531835,-0.961315049213494,0.572760182581417
-1.50840005708338,-1.25492741411768,-1.0289479678799,0,0,0,0,0,0,0,1,0.326116766631176,-0.443171312632834,0.66682338145695
-1.15528063499474,-1.07494965335357,-1.80542328864278,0,0,0,1,0,0,0,0,-0.487486911803032,-0.494741294142395,0.732072996744989
-1.35706316190253,-1.1832069530613,-0.945773194838972,0,0,0,0,0,0,0,0,1.49882251641227,-0.426313227194124,0.692858552023716
-0.953498108086937,-0.952258047018132,-0.699389547261945,0,0,0,1,0,0,0,0,-0.327996715003988,-0.586037998991918,0.682546948037175
-1.65973695226423,-1.31852857769597,-0.0400218957696591,0,0,0,0,0,1,0,0,0.593794546045692,-0.746960337621689,0.592920926038229
-1.35706316190253,-1.1832069530613,0.827070200259433,0,1,0,0,0,1,0,1,-0.0155855678185824,-0.768182316086783,0.607465956612357
-1.15528063499474,-1.07494965335357,0.355874236112608,1,0,0,1,0,0,0,0,-1.4599184453895,-0.935701697112113,0.548434217521216
-0.852606844633038,-0.885499378865028,0.354468577779026,0,0,0,1,1,0,0,0,-1.06453137333386,-0.702946115422101,0.648673951600607
-1.50840005708338,-1.25492741411768,-0.891489398629882,0,1,0,0,0,1,0,0,-0.307494067347684,-0.588780601495776,0.700410768953925
-1.76062821571813,-1.35641863259368,-1.863512383096,0,0,0,0,0,1,0,0,-0.179472593120681,-0.471959123238855,0.707560992171892
-1.30661753017558,-1.15749584438072,-0.87299956613748,0,0,0,1,0,1,0,0,-2.08643266825091,-0.738698394881488,0.665971725761532
-1.65973695226423,-1.31852857769597,-0.773744114691125,0,1,0,0,0,1,0,0,-0.975710072424047,-0.69150740880771,0.6507076595682
-0.852606844633038,-0.885499378865028,-0.528519361517452,0,1,0,0,0,1,0,0,0.347751439640491,-0.301727767041411,0.832309446433823
-0.903052476359988,-0.919329785023696,0.414024259048152,0,1,0,0,0,0,0,1,0.74348954465153,-0.455330521054413,0.689927672124181
-0.802161212906088,-0.85076682854213,0.309013631670529,0,0,0,1,0,0,0,0,-0.830395626663623,-0.686856210709817,0.631213410315311
-1.50840005708338,-1.25492741411768,-2.67459889407612,0,1,0,0,0,1,0,1,-0.999418317083209,-0.217197761829277,0.873832414813889
-0.802161212906088,-0.85076682854213,-0.0786927865741237,0,0,0,0,0,0,0,0,-0.966532782223339,-0.284634766980399,0.743147093989311
-1.45795442535643,-1.23192273792978,1.00829216785168,0,0,1,0,0,1,0,0,-1.8269810681072,-1.0078869709942,0.509381996295347
-1.55884568881033,-1.27702994614134,0.571228175592339,0,0,0,0,0,1,0,0,-0.0051759699391112,-0.803042403610926,0.573585748284415
-1.81107384744508,-1.37401044379619,-0.0601089136710926,0,0,0,0,0,1,0,0,0.643305496327986,-0.824828321632254,0.557993174412769
-1.25617189844863,-1.1308825915359,0.318834007544977,0,1,0,0,0,1,0,0,-0.188328994727454,-0.671675073928106,0.663683580915049
-1.81107384744508,-1.37401044379619,-0.0450561258365954,0,0,0,0,0,1,0,0,-1.57319576683998,-0.827546900925367,0.556987898920316
-0.852606844633038,-0.885499378865028,1.08742994542889,0,1,0,0,0,0,0,0,-1.60223483832229,-0.599396651880062,0.640663097016685
-0.903052476359988,-0.919329785023696,-0.302927528038073,0,0,0,1,0,0,0,0,0.712885311604926,-0.630535632473648,0.660465038289322
-1.05438937154084,-1.01540813851431,0.0182832837800295,0,0,1,0,1,0,0,1,0.671814188292486,-0.549113617666403,0.649098145069629
-1.45795442535643,-1.23192273792978,-0.336366146629165,0,1,0,0,0,1,0,0,-0.802569452304925,-0.661891246622237,0.667938942282757
-1.00394373981389,-0.984284164848338,0.0673824269683137,0,0,0,1,0,0,0,1,-1.45001801625445,-0.702079916542947,0.61806100346638
-1.76062821571813,-1.35641863259368,0.47797482637922,0,0,0,0,0,1,0,0,-1.89946089045269,-0.894838839126396,0.534499336069313
-1.10483500326779,-1.04562996801605,-0.767344393957851,0,0,0,1,0,0,0,0,-0.179452205525317,-0.655101728022186,0.657037123504792
-0.953498108086937,-0.952258047018132,-0.230759950438431,0,0,0,0,0,1,0,0,-0.439249209563213,-0.332649923494346,0.77636273260495
-1.60929132053728,-1.29823033400077,0.157443440513098,0,1,0,0,0,1,0,0,-0.67925881096923,-0.832525041611715,0.593921315128767
-1.81107384744508,-1.37401044379619,-0.424730418168483,0,0,0,0,0,1,0,0,-0.26272121971245,-0.75897656826611,0.582905899951714
-1.00394373981389,-0.984284164848338,1.99441103940728,0,0,0,1,0,1,0,0,-0.574608965849614,-1.093831464548,0.521258722634592
-0.903052476359988,-0.919329785023696,1.81655431309394,0,0,1,0,0,1,0,0,-0.0302466709225717,-0.855502373778644,0.555106024367595
-0.802161212906088,-0.85076682854213,0.105314812489405,0,1,0,0,0,0,0,0,0.00441108223579442,-0.394926636224915,0.730665667972376
-1.25617189844863,-1.1308825915359,-0.219503426508728,1,0,0,1,0,1,0,0,-1.12135581708235,-0.880214135351725,0.608185029865476
-0.903052476359988,-0.919329785023696,-1.70984885586494,0,0,0,0,0,1,0,0,-0.652595292337608,-0.0384173521134458,0.940498687585932
