"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"28",28,27,28,0.426321051549166,0.0241282701026648,0.677387851988897,0.723897165386006,0.317480602534488,0.413704063044861,0.841619960032403,0.599723977968097,0.634252463234589,0.47815402993001,0.545385773482942,0,0.040664434,3.3103647,TRUE,0.0958487921258908,3.24451642073763,0.0223808474642893,3.24467401792757
"29",29,28,29,0.337226988747716,0.430494781583548,0.0827087133657187,0.57720280229114,0.994239385705441,0.762082923902199,0.878099115099758,0.569826590130106,0.210384542122483,0.567565440898761,-2.63703025572866,1,0.115527794,3.4569232,FALSE,0.181556315317765,3.38744875234744,0.133633180876006,3.40723827345378
"30",30,29,30,0.973217187682167,0.0928912071976811,0.771111608017236,0.82529461546801,0.436795901507139,0.758324648952112,0.783613826381043,0.139173052972183,0.0300781270489097,0.233573894482106,0.751637040926079,0,0.012062617,2.7799544,TRUE,0.0617792059660359,2.84967561709608,0.020017658057186,2.86784237389715
"31",31,30,31,0.860176904592663,0.719342438969761,0.410725719761103,0.928300020284951,0.684921368490905,0.483100081561133,0.0657360453624278,0.434261668007821,0.0867362748831511,0.478391514858231,-1.60470341712909,0,0.0018058047,2.8527408,TRUE,-0.0963814549969213,2.74294615533938,-0.0723338898349271,2.76724985731445
"32",32,31,32,0.0567333137150854,0.410939764929935,0.548609991092235,0.854045491665602,0.0578511245548725,0.217541847610846,0.338631806196645,0.0129291513003409,0.577275376068428,0.636395217617974,1.41798306479017,1,-0.071931556,1.9488429,FALSE,-0.0701238751218168,2.0139858452842,-0.160838916214127,2.01364283574777
"33",33,32,33,0.7413893728517,0.724681987892836,0.501729518640786,0.94203180889599,0.773678782163188,0.871270149480551,0.229812257923186,0.0780194455292076,0.808289400534704,0.679850925458595,2.77728959907954,0,0.026263323,3.5558243,TRUE,-0.081859159031401,3.50360778013605,-0.120639310824602,3.50831881254285
"34",34,33,34,0.241144685307518,0.613951744278893,0.636053554248065,0.0760271144099534,0.921390998642892,0.903163699666038,0.186254790052772,0.826392885996029,0.881373278331012,0.135603289818391,-5.90546101457484,0,0.042188425,3.7424352,TRUE,0.150918774921251,3.68560331777711,0.042550094310966,3.70191606244849
"35",35,34,35,0.430494335480034,0.105653676437214,0.407685669139028,0.871951533248648,0.664597625844181,0.551077188923955,0.11884277057834,0.156557788839564,0.452234416501597,0.681366736302152,-2.26695617940346,1,0.031675234,2.4628696,FALSE,0.0100499690424335,2.40858058310765,0.0151577279568782,2.40616184003145
"36",36,35,36,0.532048730878159,0.379786364967003,0.0594212685246021,0.899487574817613,0.656471968162805,0.203957508085296,0.498558266321197,0.00827656290493906,0.863526834873483,0.407436258392408,-0.0285656490774697,0,-0.0074836016,2.6950154,TRUE,-0.103186579416645,2.54399574241803,-0.154907674729195,2.55029049437718
"37",37,36,37,0.795387291349471,0.220440466655418,0.0368883209303021,0.892795926891267,0.517555468482897,0.592695677420124,0.231096012284979,0.315046817762777,0.499002538621426,0.143017012858763,-5.56901595377388,0,0.00036728894,2.7523623,TRUE,0.0591316762324654,2.69125539159428,-0.0397785029560787,2.67352590706086
"38",38,37,38,0.287127348361537,0.952918930444866,0.0566372093744576,0.638205754105002,0.987562083173543,0.666784012690187,0.107501437189057,0.716479026013985,0.59729840233922,0.610538746463135,1.81981036803972,0,0.019430783,3.3953507,TRUE,0.0760576939275513,3.42377633038237,-0.018903691525026,3.42714206933448
"39",39,38,39,0.42758295382373,0.789167341776192,0.73787600104697,0.522329475032166,0.887673049233854,0.0181678768713027,0.243821593467146,0.843897319864482,0.476163868559524,0.0153965842910111,-3.93050663682475,1,-0.03291392,2.940572,FALSE,-0.0124714889265021,2.95832950481521,-0.104029820404887,2.94265998561809
"40",40,39,40,0.0665624716784805,0.159633564995602,0.886062308214605,0.7716393484734,0.901640648487955,0.575854951515794,0.752150242216885,0.184842752758414,0.61189925391227,0.00305368681438267,-2.94659886131348,0,0.033484723,3.1423101,TRUE,0.036954023114758,2.86328919747261,0.00860179619986379,2.84715532004688
"41",41,40,41,0.29561158339493,0.939531236654148,0.795431115897372,0.151380615774542,0.537679877830669,0.121641013538465,0.977713478030637,0.814263928914443,0.624344894429669,0.704231766983867,-0.151368141687865,1,0.021510277,3.6817713,FALSE,-0.0357646503425066,3.63351939604726,-0.0968656784512023,3.62994544353363
"42",42,41,42,0.998792710248381,0.562050025444478,0.130942526040599,0.597535422304645,0.872190538328141,0.303002602420747,0.318987135076895,0.403654221212491,0.267217355547473,0.563418484060094,2.5459457622593,0,0.048616763,2.9817526,TRUE,-0.0553035298045875,2.81343195380434,-0.0476633318392175,2.81891135173973
"43",43,42,43,0.512666333001107,0.920582414604723,0.883083944674581,0.326398889999837,0.873338315170258,0.517495766980574,0.461418931139633,0.380715731997043,0.215542453108355,0.0144196613691747,-2.37130331855191,0,-0.011048217,2.868116,TRUE,-0.10422285499578,2.85715005632,-0.0914953479917209,2.84884394494739
"44",44,43,44,0.0722248300444335,0.82377762417309,0.585733453044668,0.570885800756514,0.790492956060916,0.446277098730206,0.762464558007196,0.735418067779392,0.950406370451674,0.739770414773375,3.84753057825792,0,0.037674244,4.0146213,TRUE,-0.0677164743052886,4.0593937903924,-0.0552483272123479,4.08804395941448
"45",45,44,45,0.241583682131022,0.873165308730677,0.377515594707802,0.695859831990674,0.15014104382135,0.00444344151765108,0.35057962895371,0.0497750923968852,0.794552288483828,0.471615770831704,2.14709690975596,1,-0.087665275,2.278788,FALSE,-0.343565573501844,2.16711118530311,-0.296903573740641,2.17401170205218
"46",46,45,46,0.622782301157713,0.400799388298765,0.693794909631833,0.25180313992314,0.125851087272167,0.851516866357997,0.856725423363969,0.0204466830473393,0.30717165232636,0.401076479349285,5.23497177659805,0,0.004709443,2.6269755,TRUE,0.0522208126920551,2.65429753386431,-0.0468838307222727,2.66310185607262
"47",47,46,47,0.233142495853826,0.973730051657185,0.698964145267382,0.406475456198677,0.634470854653046,0.747651674086228,0.17932987282984,0.808044753735885,0.38213276444003,0.971975899999961,1.8336119476665,0,0.050162647,3.5062537,TRUE,0.0605802305509974,3.52263147805176,0.00733736023815451,3.49308180792529
"48",48,47,48,0.21889160014689,0.624018108705059,0.407475869636983,0.677544148406014,0.555556553881615,0.490372248692438,0.747058754554018,0.633586792973801,0.199465912766755,0.328366674017161,-1.44023727727917,0,0.04109579,3.0819206,TRUE,-0.06471370095993,2.99067344725799,0.00361738510947606,2.99182346800874
"49",49,48,49,0.503021871903911,0.915061233565211,0.401178221451119,0.842438046587631,0.756781268632039,0.625190528808162,0.944553429493681,0.789415073115379,0.867914368631318,0.71513223554939,-2.382745258906,0,0.09604193,4.710705,TRUE,-0.105853297235882,5.04750927214841,-0.0644941192197316,5.07026509273096
"50",50,49,50,0.867476128507406,0.749621344497427,0.370011284248903,0.559628203976899,0.613396430853754,0.147431748686358,0.27399096172303,0.37063065241091,0.112950551556423,0.236494117882103,-0.439732859855797,0,-0.030010773,2.4839985,TRUE,-0.240834155370765,2.38353956272598,-0.133956759385435,2.3906822292695
"51",51,50,51,0.769825845956802,0.732977493666112,0.932157981209457,0.671225446509197,0.785142692504451,0.747852576430887,0.369714154396206,0.723968744976446,0.908599614864215,0.0592220053076744,2.88180073580342,0,0.015964845,4.299663,TRUE,-0.193073867224755,4.44642897250246,-0.094543224917116,4.45075292819099
"52",52,51,52,0.607614910230041,0.294062796980143,0.478342498186976,0.101272561820224,0.223278640536591,0.0291844771709293,0.31528954859823,0.973416034132242,0.8069290346466,0.0267356117255986,-1.98933148618143,1,-0.0528498,2.7801025,FALSE,-0.0649436542203326,2.80154609200037,-0.0764597892113853,2.79979909135243
"53",53,52,53,0.452883343445137,0.669797942275181,0.939153574639931,0.590983850415796,0.625529437093064,0.166289558168501,0.811940144049004,0.562172949314117,0.518725312780589,0.182586323004216,1.31798800994275,1,-0.004755038,3.2712133,FALSE,-0.215463764900489,3.23430389095872,-0.116202025801361,3.21741670383581
"54",54,53,54,0.559377616737038,0.332568389596418,0.235482499934733,0.487330148695037,0.5303065108601,0.880393046652898,0.631650811992586,0.204009465640411,0.93314812425524,0.469147624447942,-3.27865899160662,0,0.06390783,3.4866912,TRUE,-0.182165003986771,3.33185881475634,-0.0308067137362869,3.35203489730589
"55",55,54,55,0.25029533309862,0.6180624589324,0.283050869591534,0.0316344851162285,0.619773478247225,0.941332000540569,0.404937356244773,0.360859039239585,0.743707224028185,0.283967821858823,-0.373336208302658,0,0.039959084,3.1264184,TRUE,-0.0475453306434318,2.97454289779742,-0.00647089620678516,2.96447297209384
"56",56,55,56,0.432453413959593,0.451674461830407,0.277602005749941,0.937785598449409,0.442536753602326,0.468524184077978,0.270105516770855,0.000265278853476048,0.597880325047299,0.0310331217478961,2.50787225954193,0,-0.056097962,2.262004,TRUE,-0.194230577532069,2.30525803186004,-0.153883507498955,2.28667901826272
"57",57,56,57,0.82488511223346,0.812114529544488,0.917472098721191,0.0932283161673695,0.933506287168711,0.00197638664394617,0.623984499135986,0.39303616550751,0.0054022497497499,0.7057348000817,3.91307197595036,1,0.02226809,2.63745,FALSE,-0.0928437886117033,2.61937549736675,-0.0756599740275948,2.64711128632915
"58",58,57,58,0.200398870045319,0.370021441485733,0.192184530664235,0.4854283076711,0.743070064578205,0.148018123582006,0.582552939187735,0.702108416007832,0.237979806261137,0.335689754690975,-6.94304129152223,0,0.027721018,2.6400104,TRUE,-0.0441467465779651,2.53367687923903,0.0412619585507304,2.53346559183337
"59",59,58,59,0.60774284764193,0.898951190523803,0.511704981327057,0.689451694954187,0.674686638405547,0.773221523268148,0.732649959390983,0.282192072132602,0.176618799334392,0.30294415471144,2.37118182014625,0,0.013560994,3.145412,TRUE,-0.086506041424261,3.23691485232554,-0.0708461714689239,3.23886336534891
"60",60,59,60,0.270078748930246,0.213188711320981,0.568644646788016,0.484303087927401,0.238861746387556,0.784963194048032,0.60553654236719,0.0818984236102551,0.333532310789451,0.954795052297413,2.66718762901402,1,0.08179775,2.608634,FALSE,0.0523161150698171,2.51603736908854,0.0349662607909466,2.49815484695621
"61",61,60,61,0.0789144760929048,0.591395260067657,0.915097303688526,0.852647540625185,0.223683526040986,0.984418794512749,0.650373339885846,0.861990325385705,0.777675249613822,0.0941786698531359,0.276510910258145,0,0.021398805,4.0450463,TRUE,-0.0442563615922611,4.23446052289578,-0.0178153921303048,4.21711371330685
"62",62,61,62,0.684242982184514,0.862703183898702,0.377320031402633,0.0448340203147382,0.0172831260133535,0.785465756431222,0.343838401604444,0.770322665804997,0.546668825205415,0.746151597471908,4.53286891002465,0,0.030016832,3.4724977,TRUE,-0.0173514428646455,3.3880051798946,-0.0620981276886313,3.38125594621489
"63",63,62,63,0.653316247509792,0.644798059249297,0.327575109200552,0.347984991269186,0.887069437652826,0.926308054709807,0.857896076515317,0.78246282832697,0.814873687690124,0.60886689205654,-2.16154311250984,0,0.13589323,4.675098,TRUE,-0.0284722037094959,4.90430569928126,0.0524858101268188,4.92572639227795
"64",64,63,64,0.591386092361063,0.362591893645003,0.32632364006713,0.520933059742674,0.503833390539512,0.967925349017605,0.409910916350782,0.409832633566111,0.0460582685191184,0.034092525485903,3.51039026903144,0,0.029948264,2.6919656,TRUE,-0.0765543186175233,2.6914755537715,0.0632945931266911,2.69431330370328
"65",65,64,65,0.730652308790013,0.59813365386799,0.042423244100064,0.0112301607150584,0.215009010396898,0.974026917945594,0.846663229400292,0.107615453889593,0.180102640995756,0.43724791193381,3.80235550765374,0,0.021310788,2.5271387,TRUE,0.108897026248204,2.64826318683752,-0.0116845219150716,2.66331722213028
"66",66,65,66,0.369495666585863,0.224990997463465,0.250706975813955,0.0351154778618366,0.257196618244052,0.599085716530681,0.56839739321731,0.715594030218199,0.175977585371584,0.991000880952924,-5.13048859724132,0,0.089300886,2.793129,TRUE,0.102456763675424,2.69641408135352,0.133992569408209,2.68643105846399
"67",67,66,67,0.124844334088266,0.642565289279446,0.293386404169723,0.479220481589437,0.161132584093139,0.619207616196945,0.708768099313602,0.55219965800643,0.149948921753094,0.396581221371889,-2.174841864505,0,0.028450724,2.6759162,TRUE,-0.106837200017398,2.62211588956362,-0.00786913576501838,2.63548227012708
"68",68,67,68,0.293349988060072,0.182927213842049,0.978070388082415,0.685631518019363,0.31094089243561,0.475918608950451,0.579826764762402,0.232362358132377,0.635687430854887,0.029581899754703,-2.77738979531654,0,-0.026688417,2.7133696,TRUE,-0.214172529233482,2.62621558121754,-0.0789736069857296,2.6070319843783
"69",69,68,69,0.835091781103984,0.00367962103337049,0.506501578027382,0.762171953218058,0.90694085159339,0.933377380715683,0.0905151274055243,0.0982484966516495,0.183812026400119,0.166700737085193,-0.369445708829237,0,0.04084299,2.510676,TRUE,0.116791842866679,2.54013676720716,0.0823144459010189,2.55044377848359
"70",70,69,70,0.576923182001337,0.439400862902403,0.416232380783185,0.282103793695569,0.879159055883065,0.373075821436942,0.489933762466535,0.4879101049155,0.280347193591297,0.200168911600485,1.28520791698074,1,0.03305793,2.7607718,FALSE,-0.0108846695004186,2.68268781263314,0.0103464264461686,2.67746053260172
"71",71,70,71,0.905350751709193,0.779198321746662,0.309272435959429,0.166236814577132,0.338306779041886,0.288436257047579,0.209494332317263,0.910080730216578,0.236854219809175,0.321858833311126,-0.89523620546425,0,0.010045707,3.0377164,TRUE,-0.138898054182774,2.87798744686304,-0.0706716475845474,2.88293280272078
"72",72,71,72,0.480109206400812,0.808569192653522,0.836813636589795,0.490258394274861,0.384510933654383,0.455105176893994,0.631603814428672,0.787373932078481,0.972576927859336,0.58359920210205,-6.0091488652775,0,0.0036922693,4.0154104,TRUE,-0.177557205118971,4.11345642552282,-0.125227535211649,4.14852932540186
"73",73,72,73,0.515512071549892,0.632728386903182,0.648513238178566,0.106006885878742,0.277585824020207,0.403645442798734,0.419935326557606,0.504853018093854,0.0585820465348661,0.303692642832175,-2.65357808902723,0,0.0048487326,2.3594947,TRUE,0.0221849421955325,2.32854877851165,-0.0468611398062189,2.3437361538198
"74",74,73,74,0.965564987389371,0.43582900497131,0.461195820011199,0.440632083918899,0.360912095522508,0.802138093160465,0.993246498750523,0.502713828813285,0.444290695013478,0.495435715653002,8.2280196363628,0,0.06369397,3.7710612,TRUE,-0.0488720836866977,3.86792016070891,-0.00107013491358132,3.87039465617045
"75",75,74,75,0.780856186524034,0.0172568643465638,0.862929639173672,0.402718950528651,0.45830691116862,0.306573808426037,0.288296201266348,0.583681931253523,0.217828142922372,0.204900382319465,-3.51513318787907,1,-0.002313665,2.4707284,FALSE,-0.0132612650930126,2.49595999129783,0.0278094493016025,2.49614860436047
"76",76,75,76,0.365828029578552,0.768072333885357,0.383791044587269,0.563034574966878,0.231950548710302,0.17847070004791,0.440784336533397,0.774623416364193,0.63051079865545,0.384753181133419,-2.73393088948157,0,-0.015102172,3.065974,TRUE,-0.195504182411066,2.97593986744733,-0.134521225612532,2.96744950849602
"77",77,76,77,0.736023138277233,0.0380409981589764,0.960621104110032,0.701036398299038,0.861091855447739,0.413881928427145,0.257430418394506,0.651619588956237,0.502960028592497,0.695034387754276,0.895998151217923,1,0.062659934,3.3013132,FALSE,-0.00518986676160552,3.30777262068801,0.0697997763591764,3.30400342378552
"78",78,77,78,0.290063270367682,0.101593267638236,0.444151682080701,0.879903309745714,0.771980123361573,0.0386163594666868,0.799925874685869,0.981197365093976,0.940870771417394,0.621316521195695,0.217121837165057,0,0.04388776,3.7218168,TRUE,0.00528955311358743,3.84015963625641,0.0332494405057384,3.87665078411159
"79",79,78,79,0.520326986676082,0.284334867959842,0.352048007305712,0.0777824174147099,0.34090419090353,0.966573194367811,0.848135602194816,0.0782253430224955,0.49534410610795,0.465664485003799,2.72905429794938,0,0.064629376,2.8385715,TRUE,0.0015702074603865,2.79797800607003,0.0246317413756778,2.7961597781604
"80",80,79,80,0.638438201276585,0.557247112737969,0.745749206515029,0.48407869390212,0.442077699815854,0.255399233894423,0.623513145605102,0.111332034459338,0.033632869599387,0.963656507665291,4.05301603836069,0,0.05448807,2.4618514,TRUE,-0.0651834980119282,2.36869096868239,-0.069731421556072,2.3707315751962
"81",81,80,81,0.400430425535887,0.150540358154103,0.212110997643322,0.794329317286611,0.62717412575148,0.111625049030408,0.456976102897897,0.234125611372292,0.68553044856526,0.352933737449348,-2.04370396195201,0,-0.0071201413,2.421231,TRUE,-0.133874640108755,2.39163280783618,-0.0720574546870905,2.38353609773511
"82",82,81,82,0.152421118225902,0.0973877990618348,0.772314992034808,0.885050021577626,0.972270738566294,0.519998796982691,0.602051854133606,0.108945994870737,0.0182713114190847,0.490018058335409,1.76982435132407,0,0.06195556,2.441164,TRUE,0.2060491310137,2.34563444653706,0.0922288993180969,2.3712891290109
"83",83,82,83,0.340148356044665,0.728530853521079,0.187828125199303,0.693243701010942,0.862758300034329,0.869279380189255,0.0235046837478876,0.616299804765731,0.424231349723414,0.953943792497739,4.56960812644986,0,0.068262935,3.392283,TRUE,0.0325912769523518,3.31829737617707,0.053256705205828,3.30121629602616
"84",84,83,84,0.320607646135613,0.370488747023046,0.193354342365637,0.792761898366734,0.477189308032393,0.447780975373462,0.170653711771592,0.558708172058687,0.977535337908193,0.687650557840243,0.907503915077978,0,0.011170862,3.0891476,TRUE,-0.159067771743992,3.0410504355084,-0.0564707415054693,3.07024385545887
"85",85,84,85,0.910534709692001,0.0287172049283981,0.863048013299704,0.934276306303218,0.651644685305655,0.986146187409759,0.624961159192026,0.599469779292122,0.870573250576854,0.782714557368308,1.60847657280255,0,0.10239561,4.436718,TRUE,0.0920629787734956,4.85227195350941,0.0760779150248533,4.85433551035545
"86",86,85,86,0.585854490753263,0.209957215702161,0.533460160950199,0.317409186158329,0.0882183739449829,0.0222497910726815,0.84531758655794,0.364667258923873,0.0267705435398966,0.460050951456651,1.27396073015143,0,-0.00035131117,2.206605,TRUE,-0.0535314130129614,2.08705792316555,-0.0421947326305093,2.11677899545743
"87",87,86,87,0.606341693317518,0.0839410035405308,0.396269163349643,0.361240386031568,0.323912369320169,0.600426541874185,0.712671372340992,0.0311378159094602,0.476956014754251,0.170191328041255,-2.48271047517239,0,-0.0004180707,2.3877954,TRUE,-0.0966187736480501,2.39294482414411,-0.0296769406143672,2.38112141373998
"88",88,87,88,0.934444921789691,0.559086533496156,0.692725322907791,0.218821595888585,0.0821780706755817,0.043146951822564,0.756983228726313,0.520212847972289,0.333524227840826,0.469785802066326,3.38019921702974,0,-0.032171007,2.913417,TRUE,-0.0265784613805451,2.71029656451359,-0.14180889555814,2.71923555749635
"89",89,88,89,0.0689938936848193,0.591130751185119,0.554851590190083,0.908022149465978,0.636517551261932,0.586178520694375,0.862282101530582,0.548066709656268,0.469776108162478,0.527490149019286,5.83723996487617,1,0.05656833,3.528933,FALSE,0.0589142834765364,3.45974577330678,-0.00155886736057376,3.45257892679137
"90",90,89,90,0.805348254507408,0.0734648851212114,0.431295634247363,0.189780709333718,0.789152555167675,0.0599082196131349,0.281031160615385,0.676480696536601,0.526343021774665,0.746055927593261,0.713456019880374,0,0.004309288,2.6573915,TRUE,0.0372114325984977,2.72543396390508,0.0433558951066557,2.71959822507044
