"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_con","pred_rate","pred_scale","sub_id","gam_shape","gam_scale","gamlin_shape","gamlin_scale"
"11",11,10,11,0.455210566708515,0.495437753455634,0.388307811472212,0.912086956594715,0.189205681249926,0.464886056538027,1,4.667109,18.602915,0.053755015,FALSE,5.10376339844241,0.0515141496268617,5.25297345726182,0.0503378475239678
"12",12,11,12,0.106804910713674,0.141461027257606,0.589152362146536,0.19550515104718,0.151560644978356,0.0503126505934023,0,2.2130878,12.159938,0.082237266,TRUE,2.60279338637279,0.0683754540753039,2.56764196926224,0.0694678815863598
"13",13,12,13,0.309944422020896,0.838454015628862,0.751634575159076,0.0698140970263896,0.865666443465505,0.0708931770783077,0,5.9090524,18.036024,0.05544459,TRUE,6.48214757108956,0.0494796168214112,6.73912219090701,0.0484502209777748
"14",14,13,14,0.277747287285541,0.513507913440577,0.12489570678205,0.157663007082094,0.162660295491046,0.0443972205202397,0,2.538409,12.4059515,0.080606475,TRUE,2.88303210788882,0.0725187909301761,2.97340409327097,0.0713531636605089
"15",15,14,15,0.409381065513877,0.0585498245661753,0.449618373732176,0.483946732573554,0.807847992483497,0.276692470917769,1,4.2474194,17.659948,0.056625307,FALSE,4.23966562176264,0.0547606257646931,4.06892280719071,0.0562140507790092
"16",16,15,16,0.762678979234898,0.094682702205116,0.702327621757119,0.236649401654167,0.507321374384182,0.454009327388071,1,4.4097433,15.72709,0.06358455,FALSE,4.67750406033249,0.0589513395397987,4.42305820738052,0.0612597900376249
"17",17,16,17,0.0548777691400535,0.255736883870835,0.963378128459802,0.588604635675933,0.132582567452025,0.358013973391405,0,3.64126,17.389433,0.05750619,TRUE,3.85027695622287,0.0528157085963514,3.85873952626997,0.053210692329922
"18",18,17,18,0.358395946614593,0.628149581900923,0.930044243872621,0.333598265354392,0.225576914946346,0.296425310394618,1,5.043253,17.301922,0.05779705,FALSE,5.53099075279208,0.0514235252795557,5.47115707102633,0.0519233929541219
"19",19,18,19,0.116036613935663,0.0374680849901984,0.618377073282896,0.0504726354885406,0.150094421698652,0.117426705299616,0,1.7355369,10.564376,0.09465774,TRUE,2.19874160748572,0.0753900826654912,2.25611523384658,0.0748519716297842
"20",20,19,20,0.906678867448125,0.602149178933302,0.641787196887415,0.830685303696022,0.165273111537252,0.374523039797009,0,7.1772633,19.934126,0.05016523,TRUE,7.4679334093073,0.048803375879238,7.74886144670151,0.047304108812306
"21",21,20,21,0.369911452583647,0.349019219212669,0.645654136158219,0.0906371598158326,0.635411380052126,0.315328918467275,0,3.8422747,15.334764,0.06521131,TRUE,4.12297978934102,0.0606173433007522,4.18100875785326,0.0595970760652725
"22",22,21,22,0.0897206493646792,0.0908967644241059,0.753600490744032,0.289927539306884,0.321518508944844,0.228152314373706,0,2.871731,14.701818,0.068018794,TRUE,3.15463167266276,0.0597911294505798,2.97607340035036,0.0625777741192639
"23",23,22,23,0.851945010040092,0.809155214846475,0.174514146982356,0.412593082378273,0.79461971666954,0.509064788149895,0,7.2298546,19.050566,0.05249188,TRUE,7.91634202313584,0.0495002542647304,7.69517433457908,0.0504610349854907
"24",24,23,24,0.588518001887948,0.378221759809967,0.81116422425257,0.567377732273056,0.157540851645992,0.400954793703758,0,4.8580537,16.887802,0.059214335,TRUE,5.27668246591474,0.0531011739377077,5.25595599545532,0.0532903786856083
"25",25,24,25,0.877437904212043,0.827012105389712,0.0509771328530126,0.886621881729494,0.434860696924535,0.290905603048389,0,7.05925,19.557188,0.051132094,TRUE,8.06001428216891,0.0467469991366326,7.96959386703758,0.0474980067794477
"26",26,25,26,0.0488025021823342,0.0166886303867998,0.897831572069294,0.117754415846774,0.498115797559802,0.152747929092965,0,2.294961,13.307344,0.075146474,TRUE,2.99487365157073,0.0613886982708491,2.93159234783228,0.062841520177412
"27",27,26,27,0.86076722621382,0.493491360857416,0.673825019779841,0.730930472582555,0.783466082066543,0.286053734317579,0,7.628211,20.578657,0.048594035,TRUE,8.60125786875157,0.0446347643295469,8.84982430026298,0.0431704776732726
"28",28,27,28,0.848344141718496,0.441893756775464,0.41517113632232,0.116641333536794,0.61718008744806,0.524244588040361,1,4.904124,15.042324,0.06647909,FALSE,5.17972945112294,0.0620432755936699,5.23290482598159,0.0609999256040936
"29",29,28,29,0.975793121513364,0.981812544371659,0.643203182320047,0.0942143876972402,0.934230188051627,0.457180322051024,0,9.097212,21.680172,0.046125095,TRUE,10.6864285528503,0.0452258342855435,10.617344096145,0.046432307499616
"30",30,29,30,0.372037128087758,0.842429816203858,0.885219716241307,0.249977522741828,0.692468205650563,0.188542715135083,0,6.605207,19.458776,0.051390693,TRUE,7.72072794652346,0.0446559302962086,7.490971355185,0.0456366295098141
"31",31,30,31,0.705486127169616,0.369525470373331,0.642654951599905,0.499709909057444,0.334271873930146,0.242282554111408,0,5.101714,16.169733,0.06184394,TRUE,5.62943658915026,0.0533232897282062,5.38697571335131,0.0546952239515853
"32",32,31,32,0.610058379075097,0.705154872158381,0.145327230453834,0.637675404009039,0.733772177181617,0.20329146655401,0,6.1327276,18.440886,0.05422733,TRUE,6.58156938960008,0.0499568711224762,6.67792813179772,0.0489642393168663
"33",33,32,33,0.922528765130035,0.233193757721961,0.780394435116651,0.824844064883007,0.56290778347449,0.429151167978116,0,6.9373965,20.259693,0.04935909,TRUE,7.57452979912823,0.0457485817530497,7.48861534310737,0.0458949541332947
"34",34,33,34,0.00912904813931891,0.53311274171895,0.0596881019889018,0.38719560228774,0.965517964967995,0.247051028795324,1,3.3407812,17.081678,0.058542255,FALSE,3.95294115407792,0.0549334007093534,4.02590716128374,0.0546947032987398
"35",35,34,35,0.992280164449455,0.591840406888019,0.0270646748420034,0.690216272318283,0.585074104041122,0.26605951233967,0,6.4095635,17.988668,0.05559055,TRUE,6.73464426193376,0.0536489695623602,6.8385492240242,0.0527020681958751
"36",36,35,36,0.434278477870476,0.557810849230142,0.325937920959025,0.80240676271102,0.532643827007874,0.0762954161380148,0,5.1850023,19.065224,0.05245152,TRUE,5.75596672390785,0.0494552599629725,5.8449647960658,0.048179271792262
"37",37,36,37,0.426140023348528,0.276817623188592,0.546467652294371,0.777835845088849,0.443962685312495,0.38725303522132,1,4.6333847,18.583242,0.053811923,FALSE,5.03285161237198,0.0504445505610512,4.95160422106356,0.0506727330401276
"38",38,37,38,0.612444551663212,0.824360306759293,0.464973614524411,0.492536129856951,0.303264457691304,0.428459122643228,0,6.2402096,18.348295,0.054500975,TRUE,6.89013609878903,0.0494930617935817,6.54651083668773,0.0511778931824324
"39",39,38,39,0.996604601346201,0.523624248237698,0.805923607887974,0.835107329108027,0.040502169346863,0.392188021998854,0,7.2115345,20.421366,0.048968323,TRUE,7.32338471814424,0.0499599042183474,7.83607753824954,0.0476436692179364
"40",40,39,40,0.125206574338735,0.0346832387449291,0.255402013339361,0.859151308385951,0.243776003192859,0.110536207052578,0,3.0984764,17.173811,0.058228195,TRUE,2.96320495815684,0.0585340345940802,2.92187695427385,0.0596061779048606
"41",41,40,41,0.512926630375232,0.463357620836165,0.574166671580938,0.679425107116565,0.163950660480199,0.424929952608648,0,4.6737466,17.374363,0.057556067,TRUE,5.00650990514769,0.0540925415523275,5.1043354739364,0.0530469446032131
"42",42,41,42,0.725208943357708,0.210026802931838,0.866328377918502,0.340647474932508,0.860089496930234,0.357582221785086,1,5.797387,18.243689,0.05481348,FALSE,6.41132945099563,0.0491451337730971,6.2535418681043,0.0503250157705655
"43",43,42,43,0.092720275387302,0.264290119152228,0.757039309115389,0.1062566884385,0.119148531446798,0.278611958620302,0,2.5901747,13.082962,0.07643529,TRUE,2.7664974242827,0.0679964836668363,2.85517936991213,0.0670499954651556
"44",44,43,44,0.692094513020133,0.768920627732079,0.788092016562952,0.838515593804168,0.308532461928494,0.258931027498583,0,7.708156,21.558516,0.04638538,TRUE,8.92465407787234,0.0421796622652523,8.95411649083406,0.0420631444655692
"45",45,44,45,0.378686775500766,0.328582601950022,0.684979203432147,0.78498934380779,0.661019779977975,0.302524878167479,1,5.3364663,19.955221,0.0501122,FALSE,5.88306426287486,0.0463007680669047,5.90473669564452,0.0456594388635762
"46",46,45,46,0.590036070130082,0.19474543015367,0.838389381433867,0.729356913851813,0.311987300037437,0.332461489796788,0,5.058678,18.82726,0.053114478,TRUE,5.43868439451016,0.0497602570009048,5.35653483214336,0.0504663307578855
"47",47,46,47,0.642320430844683,0.85292298384963,0.647447926302185,0.671413535201491,0.407948810939537,0.350944866675079,1,7.5038176,20.720055,0.04826242,FALSE,8.6965875356394,0.0434064187541076,8.41305481435227,0.0442550419944991
"48",48,47,48,0.241040513043075,0.143271209646141,0.790857464567949,0.771221161605347,0.7915241861705,0.103704255010138,0,5.2759027,21.359566,0.046817433,TRUE,5.22702622067187,0.0459083954375859,5.26912004931671,0.0455651668295879
"49",49,48,49,0.383919291319081,0.100395077479421,0.223900023253854,0.383580709956308,0.0245691433751706,0.270938008300285,0,2.2183237,11.865474,0.08427814,TRUE,2.54266965691829,0.0728732616350302,2.52230315539059,0.0739841458995961
"50",50,49,50,0.486431547106572,0.0817371586861933,0.299760798038317,0.96495528130765,0.898800662692996,0.308774915862868,0,5.2027626,21.490698,0.04653176,TRUE,5.18014952409076,0.0475965229117013,5.25792204374884,0.0475146201930629
"51",51,50,51,0.133918426687698,0.561583219262782,0.34160178906923,0.901402608899366,0.57879245435987,0.274062439205872,1,5.3331294,21.923944,0.04561223,FALSE,5.26588043720828,0.0472325788852647,5.37628320446755,0.0458538713270646
"52",52,51,52,0.967935897997709,0.56901976123807,0.255642971722545,0.46468880932305,0.0346547446755798,0.199214467680075,0,5.5982,16.604069,0.060226202,TRUE,5.06146380900243,0.0635428153670988,5.20217334329652,0.0621391167013276
"53",53,52,53,0.231712714597123,0.484028399805436,0.319453506086972,0.331612291269674,0.944491246202905,0.392932397264953,0,4.1403995,17.222645,0.05806309,TRUE,4.71721517879294,0.053341342792473,4.7515414803498,0.0530829343640908
"54",54,53,54,0.913966750320427,0.806972310540187,0.0936854009295106,0.391564387186025,0.658220060461459,0.257125292675075,1,6.9350586,18.46089,0.05416857,FALSE,7.43857570092709,0.0521775676405627,7.13692335820495,0.053649787931988
"55",55,54,55,0.715086621959742,0.0806292069291138,0.627001696265514,0.7381744338362,0.690794486255672,0.263526612192892,0,5.49067,19.01615,0.05258688,TRUE,5.74327245517759,0.0496941462300752,5.65709803772021,0.0498718170300931
"56",56,55,56,0.985856644717332,0.267308046285067,0.167393669601986,0.340686604521233,0.859109704447525,0.249799862061517,0,5.0680933,16.17941,0.061806947,TRUE,5.57617638650555,0.0577793075589228,5.44617056684714,0.0590621439644304
"57",57,56,57,0.33270198224845,0.231294328597617,0.781477309483684,0.255609720119845,0.136391719391618,0.140354599353853,0,3.3100438,14.472843,0.069094926,TRUE,3.5171912147855,0.0620367981408081,3.4620895476131,0.0631837642003468
"58",58,57,58,0.403875405347407,0.653429484390313,0.279862633599489,0.968582423567815,0.48357475367473,0.17387050642009,0,5.656095,20.955362,0.04772048,TRUE,6.31074502521743,0.0461512695436531,6.40364395652167,0.0452399727502265
"59",59,58,59,0.526916952248151,0.437677455334091,0.879105135261561,0.0743545562685358,0.55568154622014,0.282879741595284,0,4.6426997,15.587662,0.064153306,TRUE,5.05164845221095,0.0572839435725421,5.18493762944369,0.0561292965134752
"60",60,59,60,0.34886569065235,0.0432261193979324,0.512715839674521,0.642531567575246,0.436087952754772,0.2168390084624,0,3.7695565,17.269361,0.05790602,TRUE,3.8395123190531,0.0557789964290667,3.66669103028809,0.0573974029621218
"61",61,60,61,0.486754552388436,0.106560755762402,0.347471571233192,0.567887110608642,0.566054343151092,0.0919460941821538,1,3.9523807,16.610106,0.060204312,FALSE,4.11923576408573,0.0569928668847108,3.92428733776002,0.0585167228417949
"62",62,61,62,0.280704512898131,0.54735990267942,0.673668146142982,0.697049275206643,0.63688199308873,0.267090549433605,0,5.5449224,19.56236,0.051118575,TRUE,6.13686786466211,0.0463234756858036,6.24199674837383,0.0448898573875031
"63",63,62,63,0.790482372906734,0.261874227325118,0.596647915877542,0.224298545310729,0.895255303428437,0.400293724158903,0,5.270318,16.769247,0.05963297,TRUE,5.75967333937584,0.0545319853137944,5.72212671564715,0.0549679025982649
"64",64,63,64,0.262747528384565,0.88621574352593,0.483188547630814,0.0860619759482142,0.127912474091106,0.08861541564295,1,4.103108,16.223219,0.06164005,FALSE,4.31450367123271,0.0609869348828378,4.38782461481334,0.0609346605750776
"65",65,64,65,0.900832697245491,0.670697491533273,0.300642580460715,0.831056658374935,0.488684824927752,0.376127674773698,0,7.324373,19.352919,0.05167179,TRUE,7.94992806473259,0.0476613411710931,8.02169356247633,0.046826582953271
"66",66,65,66,0.140226847118463,0.456582880526593,0.00660376568911826,0.129901551546582,0.763795409550875,0.0885051932753318,1,2.1647258,12.363774,0.080881454,FALSE,3.11427975203991,0.0666394673783213,3.22398714034696,0.0652771844168278
"67",67,66,67,0.803541461922609,0.170474662011868,0.106882639063379,0.210834123478225,0.0429259128910635,0.060052558748539,1,3.2836506,13.615048,0.073448144,FALSE,2.89187344315927,0.0785139740500298,2.93242015365031,0.0789638503460939
"68",68,67,68,0.668911960475561,0.984344118762802,0.819718684464606,0.333890031240157,0.947907489286032,0.5556786137078,0,9.014975,22.675755,0.044099964,TRUE,11.6496405078693,0.0381817440075523,11.0218549320589,0.0406199527913071
"69",69,68,69,0.104038831681108,0.718674478212418,0.639517065940534,0.125601233008197,0.601258397024621,0.382264989349388,0,4.146374,16.57004,0.060349885,TRUE,4.72378939946809,0.0550635943886262,4.78820757740438,0.0539108409877892
"70",70,69,70,0.772654468259505,0.0354129124478709,0.957213058251224,0.34543410541911,0.0329520287149395,0.205622937032868,0,4.258489,16.698872,0.059884287,TRUE,4.13075296805481,0.0612723369201185,4.08228310753148,0.0628901785083319
"71",71,70,71,0.593412065135369,0.561188080245128,0.860896478898579,0.217069440824301,0.594990055627695,0.314191605297538,1,5.6955023,17.089697,0.05851479,FALSE,6.38359222360848,0.0515769952817428,6.36284694728684,0.0512233245803474
"72",72,71,72,0.412364732675355,0.915163642036415,0.0517690770999196,0.54405370985735,0.378815527734331,0.263235655364651,0,5.5494523,18.823446,0.053125236,TRUE,5.88098821028853,0.050629308041534,5.52185029826627,0.0535603513145368
"73",73,72,73,0.672229345662744,0.662541087047054,0.236968638103493,0.542870520940012,0.131775044985211,0.368420277181503,0,4.770567,16.100069,0.062111534,TRUE,5.05584201075088,0.0586575375528831,5.11705747976325,0.0579527194735601
"74",74,73,74,0.125327382198095,0.0972951175307984,0.699130074779341,0.963425367736145,0.651894373033312,0.328151185291871,0,5.1293626,22.866232,0.04373261,TRUE,4.76229881249062,0.0454877940710854,4.72193713971215,0.0455791190551146
"75",75,74,75,0.316243561504326,0.668380480912385,0.576253166735075,0.265640257587553,0.393464782200659,0.353353787899883,0,4.5354857,16.491339,0.06063789,TRUE,5.02128532657017,0.0548564274453621,4.88924792353631,0.0553548284386341
"76",76,75,76,0.537283375973211,0.042433510220796,0.238930624057202,0.871651525048109,0.0708112772993546,0.116754285375588,0,2.7798505,14.432804,0.06928661,TRUE,3.31995676817731,0.0619036736774363,3.3898559130667,0.0617195719380587
"77",77,76,77,0.15935235967044,0.558942045349099,0.768162672422722,0.995632541457411,0.320624732365444,0.2104475774959,0,5.484947,21.692286,0.04609934,TRUE,6.03084514709387,0.043218302722181,6.17065974212207,0.0423201263936365
"78",78,77,78,0.975340424900271,0.579105269874333,0.261620436915043,0.091766661133261,0.932978885891262,0.474574913805045,1,5.9263477,17.031551,0.058714557,FALSE,6.15791922868606,0.059531272331874,6.5738690985266,0.057058390890575
"79",79,78,79,0.0368305367393075,0.637188094460157,0.755230075727897,0.068171881691259,0.0783093187912209,0.189279697000043,0,3.2254043,14.9330225,0.06696568,TRUE,3.26262304685375,0.0657402005541226,3.54093068012487,0.0621237445221063
"80",80,79,80,0.440371302905214,0.736949161899016,0.594806085857665,0.395108678553861,0.337034891288119,0.365388826645566,0,5.3680515,17.153713,0.058296416,TRUE,6.00493463219685,0.0510090863867943,5.75273223819106,0.0522078345085566
"81",81,80,81,0.178301419893549,0.811967720932412,0.502241401879321,0.500369194926618,0.928948960754545,0.416410515492789,0,6.24753,20.210371,0.049479548,TRUE,6.97213601442574,0.0435044297016381,6.91413588858106,0.0437694475993075
"82",82,81,82,0.223168280451014,0.195823464736878,0.733355453495375,0.623491496617675,0.379536185546304,0.12177866792,0,4.0741997,17.933456,0.0557617,TRUE,4.25724192583606,0.0521483271609906,4.11541598005665,0.05321796199448
"83",83,82,83,0.402000975551954,0.511974346688497,0.244732544682512,0.855471463279781,0.0206102868006339,0.164639662319272,1,3.7004173,16.370195,0.061086625,FALSE,4.06294875834579,0.0583266650585308,4.37603767639802,0.0553317204730284
"84",84,83,84,0.0474186709750244,0.799358054391291,0.338509947844501,0.981377892922301,0.191111713369986,0.280580570942692,0,5.302949,21.683651,0.046117693,TRUE,5.28273544377968,0.0463542111024579,5.37011268818103,0.0459532804944795
"85",85,84,85,0.874477730714631,0.331376389749394,0.41906250041841,0.63518393704715,0.265339538557887,0.339464115764106,0,5.2948413,16.37889,0.061054204,TRUE,5.45362227546936,0.0558990295456619,5.34618677580844,0.0564981637193323
"86",86,85,86,0.145029790687173,0.330731598294288,0.304832582325016,0.602539875125903,0.914602866131751,0.187389858537532,0,4.3212624,19.39862,0.051550057,TRUE,4.44992055762926,0.0511100778127973,4.49962130237372,0.0506832361179973
"87",87,86,87,0.120381793137308,0.0232560888338993,0.212000495708787,0.981388573159364,0.282779544415479,0.199046247766532,1,3.3375099,18.39274,0.05436928,FALSE,3.10426361837515,0.0559807636574805,3.05221645625872,0.0572496520640459
"88",88,87,88,0.160219959429817,0.925374117756446,0.747108923444714,0.0663386229345411,0.119044355054926,0.463970560541607,1,4.5173244,17.468864,0.057244707,FALSE,4.67674967633101,0.0567779411739916,4.76577225685152,0.0569609255236267
"89",89,88,89,0.0883389042632246,0.804453044959752,0.292166389150074,0.267866333721706,0.965512778851632,0.232419730403344,0,4.6986732,18.457792,0.05417766,TRUE,5.41211833940123,0.0496528007407787,5.42196092702884,0.0499974360103806
"90",90,89,90,0.719420187054026,0.466577508858221,0.935547424721868,0.888725939659696,0.619231360864413,0.380616528671627,0,7.643594,22.054434,0.045342356,TRUE,8.91545251412782,0.0407262931299052,9.08295935300136,0.0400109400534553
"91",91,90,91,0.270891755265498,0.907618941553048,0.305224644147477,0.364562117298704,0.0818278568087742,0.273137932894824,1,4.3243566,16.868849,0.05928087,FALSE,4.773139734939,0.0558695570741489,4.61123314034776,0.0578579775990671
"92",92,91,92,0.765329031989055,0.357943144229845,0.91728004281114,0.52036403730308,0.221773746413994,0.143425533812549,1,5.645811,17.415237,0.05742098,FALSE,6.15570959282244,0.0510039014556968,6.00918225313417,0.0521448164053601
"93",93,92,93,0.308175289460489,0.776897298435799,0.805549628936878,0.94702748161777,0.763530870579911,0.194245636258412,0,7.7386427,23.348612,0.0428291,TRUE,9.27495041456728,0.0368890817063153,9.50659918893484,0.0361032567572795
"94",94,93,94,0.16383673538549,0.731162447601438,0.939184058676075,0.0111703003446128,0.277829322764971,0.568969080311076,1,4.438491,17.342417,0.05766209,FALSE,4.44281095162547,0.0579426202741918,4.70573835964581,0.0561269106899052
"95",95,94,95,0.914785012593575,0.552900423765891,0.615604629122936,0.266681256098075,0.822140950836103,0.335819084424823,0,6.833447,18.328787,0.054558985,TRUE,7.55756769479918,0.0512638814115631,7.5874906992289,0.0506207381042516
"96",96,95,96,0.459382868997678,0.170453312692275,0.926855850352847,0.946424650858589,0.215197420213172,0.340133624329878,0,5.1559973,20.711035,0.04828344,TRUE,5.40301659311537,0.0464935146159153,5.42070464311215,0.0470104619500461
"97",97,96,97,0.899407995454632,0.126799021074941,0.585293948915578,0.00814250878993104,0.391784362209303,0.315103395987297,0,3.8258965,14.309429,0.06988399,TRUE,3.88952928548111,0.0702428257532042,3.94349154006425,0.069901572845423
"98",98,97,98,0.199610394409071,0.502040229555322,0.18923305091639,0.0832039339382056,0.737057971461906,0.230089065062187,0,2.7359562,13.429141,0.074464925,TRUE,3.45164818750324,0.06549985390119,3.6213521970298,0.0629677151968496
"99",99,98,99,0.914046941635917,0.0619681697796616,0.478197632048367,0.687494823521999,0.515074066717011,0.142959255824954,0,5.3121634,17.756462,0.056317527,TRUE,5.44339161014383,0.0540583856373017,5.23724689454933,0.0552385524333399
"100",100,99,100,0.580314617059301,0.916016668113917,0.537781456627042,0.662792493064466,0.187591878357634,0.267499524137511,0,6.806214,20.06696,0.04983316,TRUE,7.56330282031307,0.0460934516199877,7.33983140045973,0.0473669363157873
"101",101,100,101,0.777759948869986,0.633593897285644,0.882217251129105,0.738814635877951,0.621969298254931,0.241637362808716,0,8.086712,21.689978,0.04610424,TRUE,9.46944114010512,0.0420513921040161,9.67584592044181,0.0409221496229467
"102",102,101,102,0.4297504352726,0.574895134363635,0.750789338796355,0.831126924722462,0.600641391218112,0.239964109636748,0,6.42596,20.385916,0.049053475,TRUE,7.32318239959778,0.0432412698159815,7.49266678456619,0.0418980091515697
"103",103,102,103,0.342266980407145,0.60185857691154,0.920663692634574,0.251034132244654,0.183595250826328,0.451806742343417,0,4.6457605,16.86952,0.05927851,TRUE,4.96045442572616,0.0547263563799059,4.99994304375928,0.054599989440938
"104",104,103,104,0.661150673379963,0.824153530381131,0.794998192214751,0.829086146719505,0.85847149196108,0.510936547183037,0,9.128886,23.640306,0.042300638,TRUE,11.4096016213587,0.0368677693946544,11.6666349326679,0.0363731592761338
"105",105,104,105,0.636768319138626,0.40202326365317,0.997953023805609,0.451985629269494,0.992331942049808,0.335320053097105,0,6.8968625,20.443083,0.048916303,TRUE,8.11722965633768,0.0425443735802108,8.1759765287777,0.0430041608073549
"106",106,105,106,0.162680107394611,0.387351113091922,0.610889598899818,0.0725232143938549,0.479322780932894,0.198027630645558,0,3.069833,14.233979,0.07025442,TRUE,3.46055347163867,0.063329639281378,3.50919667176043,0.0623737837178789
"107",107,106,107,0.490915067795314,0.559012205453719,0.37124193579983,0.166728021406628,0.342466984926976,0.552235781658893,0,3.886843,14.649606,0.06826122,TRUE,4.19458215004607,0.0634101433906684,4.19879908175249,0.06296986545332
"108",108,107,108,0.22557128788311,0.590794818530077,0.211525247647519,0.813761872186309,0.950025383992815,0.239436326533877,1,5.74157,22.56452,0.04431736,FALSE,5.77838504939417,0.0462582458674287,6.14378799415683,0.0443375540269892
"109",109,108,109,0.0648745243827383,0.736624735502919,0.120737902368723,0.702784863361672,0.64585516381363,0.21526736128432,1,5.434005,22.02458,0.045403816,FALSE,4.94349495660867,0.0499614003030598,5.01305919973587,0.049006117897832
"110",110,109,110,0.0428445198260558,0.71428856408365,0.544364365203853,0.280583090292546,0.890095959412891,0.25449383491637,1,4.434177,17.778261,0.05624847,FALSE,5.36958453402654,0.0491587522317449,5.40062117736275,0.0487251074274294
"111",111,110,111,0.339678106275623,0.969538799279783,0.563802449543475,0.239983286576982,0.121663673306293,0.239645689418812,0,5.077423,17.686338,0.056540817,TRUE,5.69063772491908,0.0524792510774264,5.41673328160931,0.0551846681100123
"112",112,111,112,0.905469263685048,0.451268553074863,0.134291532880797,0.675010731768404,0.0373019753261279,0.451285045791992,0,4.5901937,15.703009,0.063682064,TRUE,4.56754632782766,0.0633409846130591,4.81272889277441,0.0612420624392315
"113",113,112,113,0.132872179519657,0.241754881445741,0.227324414733891,0.570552793552808,0.0916362658711947,0.106547747259217,0,2.548349,13.9462595,0.071703814,TRUE,2.75524944559979,0.0654283667220308,2.76471215543312,0.0655030633515951
"114",114,113,114,0.720636811952258,0.841430509113881,0.195697058395683,0.402719417907269,0.14950821986788,0.562612174779353,1,5.335151,16.526384,0.0605093,FALSE,5.75889202336111,0.0565949406298086,5.56453931238058,0.0584689399500281
"115",115,114,115,0.199795240292774,0.867829835595689,0.755858505114414,0.823729129726772,0.371031485151117,0.279586934889882,0,6.5586762,21.500526,0.046510488,TRUE,7.61753351652165,0.0404154993014978,7.46295498790561,0.0410856614233884
"116",116,115,116,0.604978865231739,0.47448829756359,0.477034440471588,0.636891297031508,0.422860819553647,0.142527246470366,0,5.208381,16.909258,0.0591392,TRUE,5.75722048661629,0.0518533608106541,5.68054956513712,0.0516602918104342
"117",117,116,117,0.627486534240842,0.938015098945796,0.857337474549981,0.610614675273882,0.00991062296377915,0.575850681052204,1,7.070424,20.516897,0.048740312,FALSE,7.96038788041948,0.0456439330394321,7.99417186877839,0.0461801800218599
"118",118,117,118,0.290866463554686,0.179830736997849,0.146729098046333,0.167817934639131,0.549139495144328,0.237177031967733,1,2.4148996,12.485215,0.08009473,FALSE,2.8702630275578,0.0690442455978713,2.79991624013872,0.0704349666243809
"119",119,118,119,0.655681288263482,0.0948045032015298,0.137757578731527,0.641798571863457,0.87629869244671,0.23210843229188,0,4.4950905,17.879786,0.055929083,TRUE,4.59427961782083,0.0553294232337189,4.58984771187278,0.0557803703810968
"120",120,119,120,0.935914264630589,0.335886438577588,0.0597893305754068,0.936261288042588,0.372007792047626,0.12204808955125,0,4.9800506,17.12567,0.058391877,TRUE,5.70141827990277,0.0532798187186441,5.67706393218661,0.0539063797077413
