,Unnamed: 0,x1,x2,x3,x4,x5,y,testid,pred_con,pred_rate,pred_scale
45,46,0.41533829672929207,0.0307560553193227,0.87426333297171,0.0401003680076476,0.31613202143483,0.190682766408049,0,4.1106696,22.340675,0.044761404
46,47,0.9515153429141541,0.45525235722372204,0.416773706565014,0.9394559309746109,0.85770730958967,0.34223391411470006,0,7.7531633,27.436605,0.03644766
47,48,0.94124182748413,0.49367084251727095,0.713613678454708,0.915559295387847,0.818221034246306,0.200358566827416,0,8.762114,27.94031,0.035790585
48,49,0.196002390860818,0.362954956983496,0.5470945432152321,0.00484633993333798,0.31458774484265,0.132970300129592,0,3.278734,18.075264,0.055324227
49,50,0.532092736294767,0.0187436484501586,0.0450806768624509,0.39988351717631704,0.270546864702483,0.14691319462104,0,2.8282697,19.874578,0.050315533
50,51,0.130957037847672,0.7056335050881609,0.26696019086946104,0.602438951083982,0.056208562799716,0.36072884838768293,0,3.1473832,18.854958,0.053036448
51,52,0.574884444407467,0.256608912132359,0.37250034251416,0.571880752928572,0.267296294184735,0.0907930557465511,0,4.130081,21.5781,0.046343282
52,53,0.16054280760668202,0.400983031048312,0.946141114627504,0.8038398005468761,0.776273907684359,0.170477127154232,0,5.455751,26.12367,0.03827946
53,54,0.845614835491812,0.850176408725428,0.9639681079654521,0.130698432799672,0.4212272903278879,0.410029326723945,0,9.408014,22.54823,0.04434938
54,55,0.43673433041799997,0.6453682590613901,0.916688137671977,0.9950325563584571,0.6625040431801479,0.389600539374414,0,7.2134733,26.87964,0.03720288
55,56,0.752443225047067,0.326781414446906,0.9294654299728728,0.34028965860435906,0.437756446258511,0.29769259629284,0,6.994582,24.32624,0.041107874
56,57,0.064016746697958,0.740848344352638,0.262524326580529,0.385685198243235,0.18874837462719102,0.353911982543322,0,3.1063154,17.50197,0.057136424
57,58,0.0199342244420333,0.10273696848955599,0.8675946900758821,0.822208526329267,0.49998662992011705,0.306257166531424,0,3.7279286,25.21443,0.03965983
58,59,0.258193256014672,0.9434208944459659,0.51473557926077,0.0468404857994634,0.18480179482001396,0.40507425603466796,1,4.8891463,17.569017,0.05691838
59,60,0.833610897457843,0.625141538448265,0.849248921969569,0.6349097274883599,0.8366441784158369,0.27116455965198105,0,9.335693,25.623274,0.03902702
60,61,0.18146458090294604,0.962254500087296,0.7726282748612221,0.675789323255004,0.454643289780068,0.25436294148073896,0,6.198844,23.035336,0.043411568
61,62,0.545058406182968,0.822172628684524,0.6369540003177739,0.454463168548579,0.47291939008115297,0.35746061956874603,0,7.066206,21.190233,0.047191553
62,63,0.13519549255767302,0.30546091527570696,0.430520142100284,0.0937681316260565,0.22148505363939103,0.266304398645625,0,2.659107,17.48636,0.05718743
63,64,0.39796230226578494,0.368813980141093,0.929873634448318,0.199691637080874,0.161321167857133,0.18235142050908104,1,4.788123,21.8557,0.045754656
64,65,0.9807771476362359,0.44681704064324,0.522825274604507,0.5010262955506021,0.110593347510592,0.264479979143627,1,6.456189,23.879845,0.04187632
65,66,0.8979038518988441,0.7085652345645709,0.20269481702441897,0.9789751770981372,0.20891504310913298,0.291089279516498,0,6.231079,25.369919,0.03941676
66,67,0.438574853105255,0.567005660670194,0.42656875860454707,0.610835359035373,0.19350950384862098,0.16800448199771098,0,4.417317,20.602598,0.048537567
67,68,0.689251846309282,0.26152113858929804,0.26611973382128695,0.735240713054222,0.0609953885602556,0.18900639816750198,0,4.045779,22.688036,0.044076093
68,69,0.7681474741714731,0.48887414026503795,0.09693884032626401,0.249160269640379,0.9774709499365659,0.27514386294828197,0,6.1191998,21.528633,0.046449766
69,70,0.115982270723521,0.657750324614939,0.590269106261674,0.765458766918654,0.843660806117779,0.18938667219132396,0,5.28265,23.574163,0.04241932
70,71,0.104328097962343,0.49802373585383,0.592876872681126,0.551517494368946,0.626453130927443,0.10216098296121699,0,4.2282467,21.484463,0.046545263
71,72,0.670883499601335,0.5152039764358479,0.713752386952043,0.3659252382085,0.662175115930328,0.324751975551349,0,7.221848,22.496227,0.0444519
72,73,0.954118471203125,0.145386225464292,0.148403467622308,0.0713113584956723,0.7445500804474591,0.114503844477264,1,5.458463,22.474922,0.044494037
73,74,0.673484370785861,0.7373104205032259,0.35247204900071794,0.465995150296159,0.0877475993264818,0.5632105951517961,0,5.4709787,20.51966,0.04873375
74,75,0.19810431669765197,0.543604914669486,0.541302582633441,0.254431232313542,0.262787739556835,0.304656248119797,1,3.724073,18.727707,0.05339682
75,76,0.0708961134949528,0.928611574649098,0.34725415077901306,0.6825799953762559,0.44491009003613896,0.26319619476644895,0,4.398157,20.76859,0.04814963
76,77,0.136140215800424,0.10938066418949301,0.27755693697580297,0.31872663094765,0.906467740843566,0.0920245384532889,0,3.2747214,20.29387,0.04927596
77,78,0.82624242539445,0.0916095967369285,0.516712650834679,0.807970775736486,0.0762047189879032,0.238352610571237,0,4.785269,25.698103,0.038913377
78,79,0.913466658062102,0.227325023352091,0.7805447963312779,0.0890415703309765,0.25727264167983105,0.247935678880504,0,6.3940554,23.695286,0.042202488
79,80,0.0348195013564207,0.0314406235589451,0.46919617975517103,0.0620584241662339,0.7626463743632091,0.20369619808536302,0,2.8903222,19.663527,0.050855577
80,81,0.48145998168592297,0.20529861093285698,0.53507603390502,0.604071020641643,0.744503273525515,0.21628597613318498,0,5.0101833,23.395994,0.04274236
81,82,0.0652527172079333,0.4110298526799,0.24328173791933302,0.8738990110249859,0.0777105026963199,0.19161050079511102,1,2.5809524,20.408333,0.048999593
82,83,0.523420836706769,0.187296693490448,0.9616007316948509,0.472202942312181,0.949273129902431,0.31201526322666495,0,6.7900577,26.278297,0.038054217
83,84,0.213045943456208,0.9880992316189849,0.974499818736853,0.0223354866137596,0.617941320113684,0.267023083130937,0,7.2500815,21.374567,0.046784572
84,85,0.21909050198977698,0.272844192326278,0.5821685523274239,0.5582834158603039,0.117485827431251,0.351185953716807,1,3.2082446,20.797962,0.048081633
85,86,0.976024574872626,0.918409117318827,0.423108542643793,0.787377056773339,0.8493092334025011,0.23257719762569098,0,9.589817,25.859798,0.038670063
86,87,0.45380257192683504,0.36706904631383,0.0118225332581188,0.0955416969964853,0.674555441770324,0.32492929757794803,0,3.574652,17.712757,0.056456484
87,88,0.662251253245194,0.936898221874282,0.707301152707489,0.458864579103375,0.30715070985772996,0.4981131426670671,1,7.8526716,21.77876,0.045916293
88,89,0.578407220752145,0.869600293953282,0.675546004587303,0.83486820640993,0.29040925815451896,0.193823857024964,0,7.025736,23.955425,0.0417442
89,90,0.24985200592940804,0.145463002426001,0.787271037707233,0.18401098079549896,0.84618896341753,0.190627017104415,0,4.6585336,22.731306,0.04399219
90,91,0.55560065976993,0.46012615456105704,0.439216376833663,0.069055484664598,0.9466333913459749,0.18976374583751002,0,6.083685,20.530117,0.048708927
91,92,0.8060574877326171,0.350589162300371,0.173843055309514,0.946676814650037,0.6920910391958709,0.24748531976992802,0,5.7011013,25.702389,0.03890689
92,93,0.562785838141685,0.784191683925057,0.7676032451137729,0.470610381030742,0.49968575748473,0.24440782546337303,1,7.5041757,22.071997,0.045306277
93,94,0.9355275976063872,0.563282739217864,0.49539071370158205,0.00800045236630451,0.110817459341587,0.23358228822669397,0,6.3477135,21.088005,0.047420323
94,95,0.0774053251748754,0.7792459199032371,0.711339643398527,0.452983867446191,0.863062434530733,0.142321664071569,0,5.819622,22.144886,0.045157153
95,96,0.23955307164758202,0.817935388804856,0.36926787120791293,0.16179832443978398,0.756316229244874,0.172274352813248,0,5.329597,18.413944,0.05430667
96,97,0.9331411434277421,0.642413054360844,0.201647481784698,0.393579966849759,0.267250318061208,0.125880957959507,0,6.178692,21.881336,0.04570105
97,98,0.8225560029237929,0.847912372742698,0.49167139156170003,0.170871460517172,0.659218669240771,0.297455181345575,0,8.299559,20.965078,0.047698367
98,99,0.238883855779588,0.202707951187947,0.34407636343426,0.6202430338222479,0.742387845841658,0.17943870338023604,0,3.718283,21.674034,0.046138156
99,100,0.0418864013084061,0.31757074102969,0.788475910655232,0.39597192187122293,0.5882658449980921,0.15880253837208,0,3.9321005,22.079733,0.045290403
100,101,0.6242734057092291,0.631377924651959,0.23971734311303103,0.202692763318603,0.27415519871931604,0.31685774968636304,0,4.910933,18.652254,0.053612825
101,102,0.90523643870245,0.55041895287066,0.966856178418126,0.0147634563750095,0.7006800446409971,0.252161534954448,0,9.154249,24.005209,0.041657627
102,103,0.8646839246525658,0.5663518174213511,0.49901018673865793,0.271289410959265,0.109571977723061,0.41151796983551203,1,6.1874967,21.507687,0.046495005
103,104,0.396264739926688,0.14601758908014498,0.349797988518941,0.915528822039347,0.307031940844217,0.175392141461112,0,3.499441,23.05624,0.043372206
104,105,0.18523852822143,0.5136404961399059,0.281421378855365,0.177006646152168,0.0141246590631958,0.165952090001455,1,2.6307554,16.4727,0.060706504
105,106,0.377838838918073,0.6482033358506121,0.0210294223962844,0.45828278676646295,0.6876798456200699,0.315363168359781,0,4.3027906,19.204817,0.05207027
106,107,0.174054312359665,0.7958580782728979,0.7817516792840971,0.39562356773562,0.5096581661664,0.23847586988449598,0,5.675295,21.354918,0.04682762
107,108,0.4917725368270471,0.940479374873503,0.956087856008844,0.103667503075657,0.29654225117642896,0.193945596800996,0,7.6373577,21.246367,0.04706687
108,109,0.210388638374006,0.0200260508917926,0.29821724810473105,0.074427704572137,0.609895858477908,0.17887133010453798,0,2.724905,18.641893,0.05364262
109,110,0.569806062086461,0.662579674105746,0.12945372252735401,0.643487063610849,0.118744066508967,0.0658983848051309,0,4.275639,20.5648,0.04862678
110,111,0.977715802464391,0.689226152742607,0.594525952269446,0.654397894019432,0.6437665323878481,0.31282514611223305,0,8.874893,25.015915,0.03997455
111,112,0.396200281829456,0.39816682903702505,0.176245717166977,0.7050855445875491,0.41967762122996005,0.10334667216180099,1,3.7322624,20.731335,0.04823616
112,113,0.835341477458385,0.101835279403781,0.9763466321708449,0.143279724397076,0.9752032304765591,0.20493957751666603,0,7.840952,26.873867,0.03721087
113,114,0.833258812447938,0.132863194451383,0.085125212477054,0.8681873761971309,0.583137305655504,0.20117686250685,0,4.7916694,25.389921,0.039385706
114,115,0.520747952621223,0.21104905014581,0.525627645866648,0.434377082019065,0.952102366871479,0.0983962418152655,0,5.5717087,23.261988,0.042988587
115,116,0.7476619949268342,0.555661372080266,0.275914376221326,0.514344791792407,0.220524521208032,0.435143226750519,0,5.2951207,21.336199,0.046868704
116,117,0.8411607723582021,0.34570850435026507,0.0871468998235617,0.40612588280561207,0.163858036897892,0.22467932971844098,1,4.3739414,21.327599,0.046887603
117,118,0.7151882919288229,0.6377246032579941,0.26722507904368403,0.4060082417450421,0.747133410865081,0.5124106658521671,0,6.534441,21.307533,0.04693176
118,119,0.852318050351309,0.0073440026636029205,0.44687901147669606,0.7528609755223259,0.29503208016315,0.150069263867209,0,4.8917227,25.867561,0.038658455
119,120,0.378850522770803,0.0405316313451705,0.255732276701288,0.443213974193435,0.456332817550951,0.32161094776380394,0,3.0929508,20.334269,0.049178068
120,121,0.0722217586201716,0.484361712471575,0.597220896214573,0.564952334313734,0.39715164335102604,0.15804030478335998,0,3.704825,20.95872,0.04771284
121,122,0.23514367748174303,0.058682956161203996,0.37287377467474103,0.9323405899355229,0.0373470150613489,0.0362383175428672,0,2.6578836,22.381964,0.044678833
122,123,0.65599994613311,0.7120760522514671,0.34376872068064,0.8769742752755579,0.6578208958460939,0.252261254336639,0,6.645724,24.16798,0.04137706
123,124,0.31794635220695,0.903662489721805,0.327102586518146,0.32079067167785397,0.514045484533027,0.16578201073044502,1,5.3396506,18.63428,0.05366454
124,125,0.19136330895956,0.38680233868007396,0.6988016883868149,0.251181800776001,0.39089333225836204,0.0669817392085425,0,3.9274426,20.2797,0.049310397
125,126,0.275918313520002,0.277722393553341,0.325230920146567,0.074021617674566,0.6409078193057329,0.11041771900808399,0,3.4550326,18.241718,0.054819398
126,127,0.8830345158137042,0.000339981684285503,0.838501844456551,0.627710118986959,0.8813795811167661,0.15584291846682502,1,7.2604527,28.69618,0.034847844
127,128,0.8258903601755371,0.36561016573485206,0.7206821460318199,0.798568660654341,0.769990016010435,0.47233212240855205,0,7.6703253,26.734798,0.037404433
128,129,0.33409008871777196,0.801618126163072,0.369596486851584,0.9544206393923309,0.369868968495012,0.22275557725812198,1,5.0314045,23.07269,0.043341286
129,130,0.12403983067370099,0.5284189123218049,0.951487156187392,0.716254814868707,0.22778004117567302,0.331589394838771,0,4.575106,24.101171,0.041491758
130,131,0.637367826478901,0.0805492302480154,0.36036084493332,0.0584392745929401,0.8658869500593459,0.389934820769485,0,4.82333,21.488232,0.0465371
131,132,0.05911436264321599,0.687852855507472,0.32813728324998304,0.8433697941753441,0.00429732622637074,0.0438685459675366,0,3.1236608,20.66902,0.04838159
132,133,0.6303731152185129,0.23251287205674,0.21911290341107897,0.34268813185215197,0.5056971805754871,0.14176798797317003,0,4.224929,20.619577,0.0484976
133,134,0.137713691412811,0.647145042489877,0.986528123996864,0.156491113069319,0.25316149602787197,0.21567460195559196,1,4.896643,21.445171,0.046630543
134,135,0.06485548056288401,0.841626525803721,0.997713183912131,0.181193496677052,0.698075148624481,0.21993483711853698,0,6.291747,22.33576,0.044771254
135,136,0.624508597668815,0.848314228029665,0.0666966256980634,0.738083448953798,0.625256408420859,1.00165282868102,0,6.010491,22.269716,0.04490403
136,137,0.913531509185154,0.7465149305708051,0.6550201276388921,0.25434144217393695,0.143505537577866,0.576499252258243,1,7.676026,21.996365,0.045462057
137,138,0.615257752187677,0.852747246308828,0.0251547480435263,0.47643897854856,0.16189864866409198,0.336096821089651,1,4.7929,19.607403,0.051001146
138,139,0.6124756139091079,0.578192053860644,0.18564708632306198,0.8388899329591359,0.9353159007032191,0.18705087091930803,0,6.175855,24.36695,0.041039195
139,140,0.4227697479207151,0.8635020354830719,0.7166886935613871,0.583588068210975,0.389764723579499,0.261727560828819,0,6.643174,22.095995,0.04525707
140,141,0.426775204677236,0.43781215416940705,0.123067055059091,0.801263810542686,0.567105179999621,0.20692629587146397,1,4.1082063,21.850132,0.045766313
141,142,0.4747921950307129,0.985863222167476,0.0536907280106693,0.105029724350967,0.439717676778484,0.214450514772646,0,5.1687374,17.336239,0.057682637
142,143,0.6069132901408061,0.6868871344239871,0.685452053326758,0.149962046317265,0.823165531715,0.538285172003007,1,7.7718596,21.261217,0.047033995
143,144,0.6882750088056699,0.6825934919187661,0.252400437659395,0.501321858107739,0.0912135785495583,0.12650901852159402,0,5.082517,20.598671,0.04854682
144,145,0.221452061661494,0.129888737696257,0.207919685405345,0.27396293356360896,0.112875513269729,0.0402512426059734,0,2.1635845,17.790003,0.056211345
145,146,0.714551930970467,0.6254759247938629,0.0042504785472501205,0.422312231892357,0.8470414014773491,0.140063844838385,0,5.8386807,21.295097,0.046959165
146,147,0.05873815241388901,0.46360256252194004,0.683773794085574,0.0750824896329648,0.231908741868255,0.0887977267640744,1,3.2908716,18.786032,0.05323104
147,148,0.584603124262319,0.825206990217172,0.606776052979572,0.296981029844065,0.41220686719230804,0.255922893778996,1,6.99025,20.14975,0.049628407
148,149,0.557020248078145,0.274601164771822,0.6984283102548661,0.668459832049466,0.6719412481695209,0.15713244332851903,0,5.888717,24.501783,0.040813357
149,150,0.0755743070533878,0.0590015669866399,0.169847225579298,0.657440492384851,0.531972103706003,0.063884042115516,0,2.4908154,20.278034,0.049314443
150,151,0.946630719295761,0.48242417099884294,0.33153078642651895,0.326376982368216,0.513416462091405,0.29895438378618894,0,6.662102,22.49623,0.044451896
151,152,0.543555943910081,0.742583661118754,0.42714463511566403,0.691443062456055,0.256181764940442,0.246335907281962,0,5.5899773,21.654509,0.04617976
152,153,0.00046673655573811106,0.31057966785879,0.7408519202703071,0.8683399266795621,0.34644270224650703,0.0749106647290468,0,3.5512965,23.832745,0.041959077
153,154,0.0339091785833766,0.279662748764607,0.930914487416674,0.39761419959076705,0.0456699277423137,0.126754316145638,1,3.2901533,22.107613,0.045233287
154,155,0.5360321584269051,0.911905566152218,0.848553876928024,0.634748324420874,0.0477461663296093,0.22827028017315698,0,6.8609624,23.287828,0.042940885
155,156,0.49636602074807895,0.338347474399854,0.8795868303864771,0.42408188655986495,0.568022851568663,0.370012097939585,1,6.0498776,23.596334,0.042379465
156,157,0.8420098860164191,0.45633111854111297,0.101285966081261,0.9940255064591059,0.5179644989703529,0.1890121501072,0,5.590861,25.55892,0.039125282
157,158,0.160239886215281,0.645314444041271,0.872265670201402,0.5979709768397199,0.5851690129354621,0.22985619661926102,1,5.59935,23.379686,0.042772174
158,159,0.8257413377300692,0.17220695118278,0.825237440028379,0.987876672603657,0.0993462637736947,0.18109228105730302,0,5.8131385,28.015608,0.03569439
159,160,0.430032837607654,0.0935700363402622,0.814451631904597,0.147465993428171,0.15582400130164903,0.140471026462816,0,3.9155138,21.86906,0.0457267
160,161,0.7026434302229829,0.24472630240231302,0.792405817769966,0.6466439593893339,0.62077589743073,0.346773026618162,1,6.5861416,25.531353,0.039167527
161,162,0.148608895690958,0.7406093293509559,0.8275140016217281,0.754282783958899,0.164897193408901,0.13180965954451598,0,4.827796,23.376202,0.042778548
162,163,0.0964549285904367,0.28936188411731106,0.43448945099179903,0.5118642466463529,0.32113123284693496,0.29648312952739897,1,2.8838236,19.662569,0.050858054
163,164,0.25485648263204,0.306894717437694,0.757213719069801,0.573601241912004,0.461911740445133,0.26217978874907,0,4.372197,22.791088,0.0438768
164,165,0.22722512410516102,0.6883297015142541,0.9703733650090469,0.9076047419075151,0.6029305700665091,0.251242791457324,1,6.419024,26.155107,0.03823345
165,166,0.21424329265994102,0.606199827444701,0.19682676806067803,0.42715717293374894,0.362362531339425,0.37947817531901396,0,3.4070764,17.954062,0.055697706
166,167,0.4472786457606721,0.795124669242701,0.5952538453216241,0.0343768969750264,0.7333873739761,0.166602813632957,0,6.84925,19.333494,0.051723707
167,168,0.638992588002655,0.283361509141122,0.7770287380538019,0.64061345823905,0.55270147419013,0.34160882181015,1,6.2333946,24.75339,0.04039851
168,169,0.978416268076143,0.792656248993893,0.333791650373609,0.739447035819647,0.130110805009706,0.407877921053465,0,7.0395875,24.378286,0.04102011
169,170,0.033479663994319,0.7158383262196351,0.109513620507953,0.9603240064853291,0.716734234188546,0.115347765449417,0,3.9335527,22.560894,0.044324484
170,171,0.8787780755157142,0.45457239804711297,0.760691879522659,0.6145424522667929,0.0640964675209521,0.23725905713464399,0,6.6635566,24.648872,0.04056981
171,172,0.691035955355524,0.356637956774881,0.295490625216773,0.64407096651172,0.11874528732625801,0.17527927336456198,1,4.3699856,22.060358,0.04533018
172,173,0.640634317624567,0.661908062524241,0.624612933789958,0.5484777971847921,0.297637699402727,0.566614413849481,0,6.4357147,21.86817,0.045728564
173,174,0.22896098410957103,0.7863098517151341,0.7032296919756341,0.14881555248410902,0.16030241596942998,0.20847545005150894,1,4.755995,19.16136,0.052188363
174,175,0.5616693367707,0.7868621146246079,0.532899151876359,0.0301167260683337,0.49174471449633894,0.5187874593328771,0,6.563834,18.747467,0.05334054
175,176,0.67105023987431,0.611688981854005,0.48245579892334706,0.7263482794901508,0.36484197702804,0.31989818729588504,1,6.131985,22.85658,0.043751076
176,177,0.35872959732678994,0.685670307786779,0.231428000099082,0.109617379890914,0.576945187169224,0.17188175017086302,0,4.557267,17.26377,0.057924777
177,178,0.0869235439329991,0.291857619195224,0.661482491548644,0.47717607141201707,0.12616294780339601,0.36926792303646294,0,3.0202653,20.608074,0.04852467
178,179,0.37362338203944706,0.307548547644875,0.8050710486342908,0.19445463788332898,0.178134025613064,0.13643298859394398,0,4.22031,21.02413,0.047564395
179,180,0.451506338827652,0.004958798697020521,0.507261197835882,0.480213209511172,0.8213020625112729,0.38516691039158,0,4.4246793,23.468412,0.042610466
180,181,0.063083419341318,0.6725100732881701,0.0637007655639333,0.816092640140101,0.5380273071722329,0.24455225575176398,0,3.4237998,20.645994,0.048435546
181,182,0.49895194437832796,0.34070763232071305,0.171877938734725,0.0972820452619786,0.20930084558904896,0.0592080302565186,0,3.2836533,17.73846,0.056374677
182,183,0.6609705315766209,0.650089653867735,0.923485689854992,0.570845235450044,0.41848087730144395,0.17058620880423497,1,7.7567687,23.907398,0.041828055
183,184,0.200864342849954,0.960960311243805,0.54107932631434,0.265846515220763,0.5926575793097719,0.335805550210146,0,5.8433385,19.29022,0.05183974
184,185,0.597784206061219,0.8581644284443629,0.0540958020858384,0.252182288435276,0.9994067181895431,0.47935958039400206,0,6.5867896,20.554533,0.04865107
185,186,0.363234005019047,0.35160295425060994,0.0144246313289088,0.25341681604994504,0.5787935548421109,0.20840724559167395,0,3.2043388,17.74807,0.056344155
186,187,0.993970688912448,0.7914141320126891,0.645968670489671,0.501864094894406,0.222565706063077,0.297360140616907,1,8.438114,23.738607,0.04212547
187,188,0.502317237046308,0.325500040200573,0.160129341562815,0.31511872304422306,0.92316152595338,0.229374206677734,0,4.6465106,20.559568,0.048639152
188,189,0.6986270348686879,0.881190072729978,0.0803395624033203,0.27908004932826,0.713915460669162,0.35133758847288105,0,6.553418,20.008099,0.04997976
