"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"33",33,32,33,0.234691915335134,0.410106919007376,0.774323282763362,0.59626927995123,0.898181699914858,0.119300179881975,0.614104538457468,0.512229847954586,0.903237863210961,0.100336525123566,-3.90805807078408,0,-0.09129746,3.0433042,TRUE,-0.129322373159946,2.98548723969746,-0.117329628756579,2.99452067476973
"34",34,33,34,0.948799628764391,0.496568374335766,0.976087389048189,0.907034952891991,0.148664905223995,0.772069153143093,0.56052618403919,0.516857161885127,0.372399137821048,0.580883125774562,-2.44070931840794,0,-0.08164203,3.648632,TRUE,-0.0686937297259231,3.87087500761326,-0.0575269221595013,3.85013842082216
"35",35,34,35,0.812333987327293,0.116302022710443,0.855845929589123,0.406820329837501,0.796020238427445,0.593820636626333,0.840926511911675,0.7941267429851,0.877664630534127,0.0703067639842629,-1.84488311429844,1,-0.08016804,3.7970934,FALSE,-0.0959017181678446,4.02186311134981,-0.0737067044620992,4.02931277527216
"36",36,35,36,0.479226598981768,0.216862526489422,0.694010105449706,0.163475788431242,0.740967818303034,0.740914866793901,0.101602296112105,0.0673362887464464,0.0185276300180703,0.841060146922246,-0.990824262570636,1,-0.034699276,2.854976,FALSE,0.169634326189389,2.72099237418589,0.1614784320357,2.73031616870236
"37",37,36,37,0.416625608457252,0.248438180657104,0.910830636275932,0.301602981984615,0.347974373726174,0.40332209947519,0.936690976144746,0.419704526895657,0.798019397770986,0.890805571107194,-3.17061319083201,0,-0.048636872,3.424622,TRUE,-0.0791845728869844,3.51430948313997,-0.0445144009197344,3.52842029157129
"38",38,37,38,0.556481634965166,0.523236304754391,0.649302514269948,0.410762082785368,0.431947799632326,0.545988224446774,0.373807382769883,0.604609684552997,0.422206798801199,0.865383074618876,-7.68295489841157,0,-0.06867187,3.2684865,TRUE,0.000258735958684761,3.36335487379324,0.0209733506136132,3.37521806033756
"39",39,38,39,0.213462589075789,0.195149925071746,0.719461402855814,0.288328489288688,0.0764648716431111,0.310668477322906,0.358371935319155,0.75138143915683,0.563067621085793,0.350139912217855,-0.584746226882904,1,-0.080437936,2.4271684,FALSE,-0.0536074887023113,2.34657723649907,-0.0426689490849876,2.34186397380025
"40",40,39,40,0.00722255581058562,0.970638502622023,0.132404401898384,0.979280641768128,0.109641961753368,0.876230837777257,0.753241644706577,0.253101617097855,0.181087905541062,0.0494579391088337,1.02947405542478,1,-0.03166784,2.488539,FALSE,-0.0462637687360076,2.2092772001504,-0.0378400041488011,2.2099648983315
"41",41,40,41,0.663694245042279,0.910162252141163,0.278438590001315,0.0596991556230932,0.825818511424586,0.846263421233743,0.45224454253912,0.226102570770308,0.686615327373147,0.59987862361595,3.05481505167551,0,0.0012285532,3.3311772,TRUE,0.235378372993768,3.32909709716931,0.22425957921222,3.33137078367488
"42",42,41,42,0.397346242563799,0.307870284421369,0.661136695649475,0.670095399487764,0.278307942440733,0.330459004500881,0.850828344002366,0.940342066809535,0.247227950952947,0.616664574248716,2.12281049565291,0,-0.09845243,3.292396,TRUE,-0.0983197945291708,3.37919203838593,-0.162446793807499,3.38150526886074
"43",43,42,43,0.847992110531777,0.703355935402215,0.203184881946072,0.743016969179735,0.448368065757677,0.343668797984719,0.504624127643183,0.468232955085114,0.103201714809984,0.436623102286831,1.61909685269156,1,-0.02758392,2.9803643,FALSE,0.123922800596437,2.95225164087435,0.132257715955324,2.94136231655514
"44",44,43,44,0.607177569530904,0.746896414086223,0.362675402313471,0.969802116276696,0.0325310390908271,0.0967572573572397,0.493331096600741,0.0655731826554984,0.605084920069203,0.393734420882538,2.83331113310897,0,-0.011247629,2.4455948,TRUE,0.167179713919393,2.31860457082291,0.131175496752199,2.32053590549851
"45",45,44,45,0.145512176677585,0.703128956491128,0.5494068285916,0.276178519940004,0.931836726376787,0.904990571085364,0.891720889369026,0.0237053276505321,0.30570811079815,0.0900150397792459,3.14993019129657,0,-0.036333703,2.944566,TRUE,0.0215500558665228,2.78610790335092,0.00898762877512241,2.79349009811678
"46",46,45,46,0.415164222242311,0.274104580981657,0.526825836161152,0.33472952619195,0.973546433728188,0.997508532833308,0.511376966023818,0.514780597994104,0.0899185184389353,0.485015285434201,-2.59892752392516,0,-0.06956583,3.3503685,TRUE,-0.0166014435004415,3.40599513802252,0.00174285538316497,3.41033458945246
"47",47,46,47,0.483840343542397,0.876241192687303,0.102730728685856,0.586149832466617,0.4017873944249,0.0929160974919796,0.131418155739084,0.794949276838452,0.572989625157788,0.569399640662596,1.33779088954144,0,-0.04700611,2.8310864,TRUE,0.0708838587262077,2.68341518521412,0.0917064619525458,2.68786027276323
"48",48,47,48,0.22300979681313,0.490378736518323,0.516478242119774,0.225116811925545,0.302991589996964,0.348526842426509,0.750727818813175,0.76977452612482,0.234374360181391,0.667737154522911,3.63948440015059,0,-0.071196266,2.890834,TRUE,-0.0467516058565198,2.86466427136463,-0.0493187843051552,2.8620103918637
"49",49,48,49,0.689722263952717,0.0242881232406944,0.542272009653971,0.885301507310942,0.526961796218529,0.120206876890734,0.838613767875358,0.805815466446802,0.296473523369059,0.684319003019482,0.554920731587522,0,-0.07464029,3.4942837,TRUE,-0.106387456882703,3.64870407565714,-0.0786627622199695,3.65054917327258
"50",50,49,50,0.503351714229211,0.29761458793655,0.0380288211163133,0.158864159835503,0.614932611351833,0.148557395907119,0.287542823702097,0.820852564182132,0.416061696130782,0.554595079738647,0.190807746728507,0,-0.031052701,2.677885,TRUE,0.185211836121492,2.60769007910656,0.164193036639101,2.61024126810142
"51",51,50,51,0.67925947601907,0.704617730109021,0.839203781913966,0.757558215409517,0.679417939623818,0.144310757750645,0.173420726088807,0.706239484250546,0.146047289250419,0.082187368767336,4.63222986099093,0,-0.115786806,3.086382,TRUE,-0.115396768862856,2.95551131039413,-0.0848633943448748,2.96894208369774
"52",52,51,52,0.213576272595674,0.865973411360756,0.533907475648448,0.618955049663782,0.848573376657441,0.37696921848692,0.942828822648153,0.0670734068844467,0.88300038757734,0.833984053693712,0.798281423452774,0,-0.022815213,3.5293229,TRUE,-0.0250445765122433,3.57424781204382,-0.0139241306697267,3.57818981421784
"53",53,52,53,0.361877026036382,0.803578639635816,0.459535552887246,0.661988697713241,0.699241058435291,0.317393343662843,0.748578439466655,0.85870398231782,0.961771707516164,0.244446667609736,-0.885370884924945,1,-0.079401456,3.4434125,FALSE,-0.0960265175995899,3.54999678441256,-0.120229192661247,3.55750364757549
"54",54,53,54,0.391300984891132,0.968042517080903,0.323849852662534,0.95574424485676,0.680593836354092,0.127208227291703,0.186126539483666,0.353069852106273,0.802510926732793,0.0894861349370331,0.0175842438428571,0,-0.06161278,2.726865,TRUE,0.00460628574864987,2.54269490827897,0.0299287501193673,2.55682987567657
"55",55,54,55,0.930139031726867,0.0316402930766344,0.185030807275325,0.116495088906959,0.93478144146502,0.466613711090758,0.624091539531946,0.396795340115204,0.752369937486947,0.487648225855082,1.35249461849499,0,0.0055345017,3.319394,TRUE,0.24514904006848,3.35340082360302,0.267228909677188,3.33353317850631
"56",56,55,56,0.82612800784409,0.154668515082449,0.0958863431587815,0.503323499346152,0.36008664383553,0.288973492803052,0.795918162213638,0.896138587966561,0.568681709934026,0.776403945637867,-4.39218940683523,1,-0.02343138,3.4207668,FALSE,0.143894006079842,3.52340111607087,0.109258587238059,3.51975719539039
"57",57,56,57,0.635219200979918,0.63855560705997,0.544398879865184,0.220108608016744,0.511434240266681,0.283191136317328,0.605199832003564,0.74340343545191,0.466931953793392,0.502362520201132,2.16929978321579,0,-0.06237362,3.153623,TRUE,0.0330080471816106,3.23199248729764,0.0330751285639571,3.23182044147377
"58",58,57,58,0.231351498747244,0.954037313116714,0.586263243108988,0.383766078623012,0.726385637186468,0.567748100729659,0.9646310727112,0.976439600111917,0.299214401980862,0.886022385908291,5.59965386024766,1,-0.09643381,3.9599774,FALSE,-0.152466467649689,4.3485881204126,-0.193620529859696,4.36016336186288
"59",59,58,59,0.973722085356712,0.0612142339814454,0.329322690377012,0.0450514692347497,0.126950529869646,0.511434423737228,0.274951073806733,0.317793486639857,0.760241808602586,0.96993522439152,1.66534778409145,1,0.024075987,3.0234716,FALSE,0.339569310243698,2.83804796821312,0.349388794240111,2.83238991334845
"60",60,59,60,0.879093355266377,0.1082731585484,0.269840169698,0.641827604500577,0.261591091984883,0.582350258715451,0.469999573426321,0.5731783779338,0.366611440200359,0.0287170822266489,6.52706672043999,1,-0.033394203,2.7063036,FALSE,0.102691829840625,2.60142741664555,0.1437661305539,2.60413177929406
"61",61,60,61,0.424380688229576,0.151318160817027,0.804194569587708,0.212510861223564,0.808499347651377,0.818134017288685,0.84968119347468,0.818499343004078,0.463724620873109,0.469200772000477,0.245546441010825,1,-0.0965626,3.6843169,FALSE,-0.129398408647417,3.93549998036975,-0.119793475365155,3.93905973588826
"62",62,61,62,0.838894985616207,0.669634687947109,0.926459211623296,0.868017356842756,0.834981685271487,0.973508764524013,0.0791779370047152,0.552188831148669,0.06857117312029,0.806283970363438,6.45361660022757,1,-0.10222881,4.0808024,FALSE,-0.114041874437802,4.42358070816167,-0.0662530949870839,4.42428502174237
"63",63,62,63,0.941907655214891,0.672591852257028,0.918169118231162,0.650356706231833,0.275113841984421,0.0246717587579042,0.0486065279692411,0.797766502713785,0.785809364402667,0.694284892873839,3.48058573071988,0,-0.09097003,3.4917915,TRUE,-0.00904351960347341,3.51314654797103,0.00128889592666027,3.50061817923584
"64",64,63,64,0.698499051854014,0.590497674420476,0.252201143885031,0.854813212761655,0.229968937579542,0.951260268921033,0.794914961792529,0.389791761059314,0.802148582646623,0.631048848154023,-1.13500334262819,0,-0.008875412,3.458078,TRUE,0.0780064424555658,3.58099559668101,0.0786142589833598,3.58367936144314
"65",65,64,65,0.44208948337473,0.637346271192655,0.322189484257251,0.571838898118585,0.199369359062985,0.392126184888184,0.113036308437586,0.763548565329984,0.211166801862419,0.548945607850328,-0.0653423672842826,0,-0.06638909,2.6415038,TRUE,0.0319250105021899,2.54068296937173,0.046338275684154,2.54168264292128
"66",66,65,66,0.668996647698805,0.61484062159434,0.619280678452924,0.756671625422314,0.668340909993276,0.861627119826153,0.251806161599234,0.0603983928449452,0.285398388281465,0.831691259285435,3.03649388098005,0,-0.042237494,3.3651845,TRUE,0.131574389543681,3.38984792347004,0.0982103885755645,3.39911035551737
"67",67,66,67,0.950369906146079,0.254610489588231,0.34989984263666,0.164181376807392,0.827275983057916,0.519144719233736,0.277701304992661,0.444930296158418,0.95770581648685,0.840964140137658,-1.57433740504198,0,-0.008515535,3.5749986,TRUE,0.239555254319508,3.69302692642916,0.253553604091133,3.68076912272402
"68",68,67,68,0.742601311532781,0.38676327560097,0.622231918852776,0.330972338095307,0.94414617982693,0.852624097838998,0.268839722266421,0.337277096696198,0.294911100063473,0.958347069798037,2.7143067361925,0,-0.046922702,3.6884568,TRUE,0.130472779388396,3.87698579912799,0.116148559982958,3.89020855086694
"69",69,68,69,0.649739775573835,0.483894024044275,0.411270620534196,0.88422647700645,0.318356113974005,0.963507459731773,0.303234138758853,0.673300294904038,0.281614129897207,0.6049831782002,0.62745449663601,0,-0.06870332,3.3296967,TRUE,-0.0143178703923993,3.37827078305509,0.00359889382151145,3.38118115528191
"70",70,69,70,0.434939553029835,0.684655330842361,0.730159007012844,0.0376945280004293,0.307054587872699,0.0425133050885051,0.353101883782074,0.958392155589536,0.754174426663667,0.0385423824191093,4.00425596471983,0,-0.07621929,2.7720628,TRUE,0.0639343924833307,2.53285769710414,-0.0284010642776271,2.55091013785628
"71",71,70,71,0.197481469716877,0.348286047810689,0.170700408285484,0.865200547734275,0.0860235102009028,0.19570969697088,0.656690398231149,0.417330131400377,0.279484033584595,0.452664260519668,1.76363239095318,0,-0.034709673,2.2789485,TRUE,0.029784669102887,2.20188956620504,0.026690829099668,2.19682850177839
"72",72,71,72,0.0731457881629467,0.832520762691274,0.0129550104029477,0.462138350354508,0.17188698076643,0.756051175296307,0.0987985960673541,0.474516911897808,0.0797839791048318,0.128833646420389,1.38857906192405,0,-0.03525669,2.025669,TRUE,0.063756476595612,1.86405907868921,0.10996083110432,1.86327700487646
"73",73,72,73,0.95322611858137,0.492986919824034,0.171180689008906,0.89596781693399,0.379338296595961,0.474434688454494,0.197750088758767,0.406787264626473,0.0632300432771444,0.953595874365419,-0.305152537029214,0,-0.023519954,3.2411306,TRUE,0.191527339956144,3.18506396411981,0.193526086934724,3.18014835213468
"74",74,73,74,0.680601311381906,0.874107964569703,0.768097886350006,0.871828391216695,0.14203472295776,0.804933802923188,0.133119114208966,0.0293635500129312,0.992234891280532,0.206929658073932,-1.26267285941582,0,-0.036224883,2.881004,TRUE,0.0914732223722494,2.72526346126234,0.0880849434321444,2.73085101556262
"75",75,74,75,0.060334790032357,0.620275134686381,0.0161930748727173,0.08795026387088,0.736309793544933,0.74129108292982,0.55824948544614,0.676107439445332,0.755643196636811,0.143308272352442,-1.63314977612229,1,-0.033701047,2.7227907,FALSE,0.0581898978516508,2.58280786020898,0.0706797063736935,2.58011967845737
"76",76,75,76,0.845259403344244,0.752438790164888,0.875392094021663,0.870321443770081,0.399466351838782,0.78259715414606,0.775892916833982,0.684730267385021,0.473018401768059,0.609566916245967,3.99523811489775,1,-0.091137335,4.0204334,FALSE,-0.160383879310264,4.53717991285859,-0.124138041625089,4.52576293263088
"77",77,76,77,0.0172601107042283,0.73249517660588,0.60804870724678,0.0767936606425792,0.0216411997098476,0.882271234877408,0.617989431135356,0.0404927786439657,0.197737827664241,0.975502620218322,2.22951685870203,0,-0.009169791,2.637138,TRUE,0.115233649966757,2.41472244630437,0.0808975599500951,2.41418136016551
"78",78,77,78,0.969632334075868,0.319380113855004,0.889063344802707,0.15210904343985,0.0079364744015038,0.806087098317221,0.64157712366432,0.0462840443942696,0.521815656684339,0.19154913094826,-2.15531682484098,0,0.004340728,2.8243086,TRUE,0.230526258685163,2.66658218361039,0.193417567825952,2.65865239791158
"79",79,78,79,0.450956015614793,0.666847518179566,0.237691501155496,0.577551159774885,0.631078567355871,0.0387684893794358,0.742364797275513,0.38189455633983,0.671430522110313,0.458484457107261,6.22548615742268,0,-0.024699809,2.888147,TRUE,0.0808784708552492,2.84081290676701,0.078429662214693,2.84535589374411
"80",80,79,80,0.035643694922328,0.984502280829474,0.924884561216459,0.509180940454826,0.935838924255222,0.0959640336222947,0.109198708552867,0.640910513466224,0.394845571368933,0.161000513937324,1.61763558696745,0,-0.12916091,2.9673483,TRUE,-0.260495364867779,2.73279842674012,-0.184288695112322,2.72876000904387
"81",81,80,81,0.674757059430704,0.111189377261326,0.787410583114251,0.0912264704238623,0.396263107191771,0.58185155550018,0.929731260286644,0.650689357891679,0.509841829771176,0.379075292265043,0.73957462321754,0,-0.0561569,3.2855792,TRUE,-0.0660398557712945,3.33051667122802,0.00678461301462377,3.32949094790158
"82",82,81,82,0.181292117573321,0.906506242696196,0.402106134220958,0.119017132790759,0.79884016723372,0.708850634982809,0.390224872622639,0.367356935283169,0.262470248853788,0.747350740479305,1.13673245698446,0,-0.04387856,3.0230873,TRUE,0.0562385906902297,2.9691410709813,0.0656766410861177,2.96772460471736
"83",83,82,83,0.357901662355289,0.193022118648514,0.665390977170318,0.844145400449634,0.919903257396072,0.925435580546036,0.276512736687437,0.985926718451083,0.33555981866084,0.357635227730498,3.03581984077139,0,-0.12511912,3.6724114,TRUE,-0.099645828145929,3.8223821319043,-0.193298757198811,3.82571448777829
"84",84,83,84,0.10169875761494,0.0792382857762277,0.231643405742943,0.809091581264511,0.315454587573186,0.951104018138722,0.657985226018354,0.718385815853253,0.252898006001487,0.632751295575872,-3.96819745572007,0,-0.06941679,3.013004,TRUE,-0.111844261644345,2.94401238625137,-0.0783253520970101,2.93507664955688
"85",85,84,85,0.631573680788279,0.822775923181325,0.505524426931515,0.528486444381997,0.71444527967833,0.488224810222164,0.608933722600341,0.919124613981694,0.398351922864094,0.437833218369633,5.36099267251128,1,-0.08538957,3.6077907,FALSE,-0.00887831748454783,3.84717795700133,-0.0694551604289751,3.84696736196196
"86",86,85,86,0.460593065712601,0.461944439448416,0.311365508008748,0.243946891510859,0.854765644064173,0.896975444862619,0.353069020202383,0.451190807856619,0.860541331814602,0.0689136262517422,-1.15186455982281,0,-0.034553595,2.9673312,TRUE,0.117050061277356,2.8905167674623,0.117738631598427,2.90871464380162
"87",87,86,87,0.514398718485609,0.226924887159839,0.562200119486079,0.888286388944834,0.0634427987970412,0.326242805225775,0.863118088804185,0.380373750114813,0.19903636071831,0.3833466777578,-2.58061231324788,0,-0.047586203,2.6954887,TRUE,-0.041390491229811,2.6308159849455,-0.0231098752613466,2.63274527477559
"88",88,87,88,0.125015877652913,0.0471212598495185,0.140124622965232,0.945165106095374,0.83483831374906,0.16377002093941,0.24893582588993,0.620903049362823,0.383890759432688,0.719614696921781,1.84210592499035,0,-0.06297602,2.8449373,TRUE,-0.0744801921707892,2.73805269125345,-0.0160682344606717,2.73090030690135
"89",89,88,89,0.41385039803572,0.0997356264851987,0.240032265195623,0.116490461397916,0.548327075783163,0.971502688946202,0.730956794694066,0.223274557618424,0.953227552818134,0.653174176346511,1.07319869454048,0,0.021301528,3.0832376,TRUE,0.19777042620779,3.01216971020919,0.192870456827328,3.01814718952253
"90",90,89,90,0.518599519738927,0.798361908178777,0.403460651868954,0.608727726852521,0.0049832952208817,0.821618560701609,0.702773581491783,0.69431221508421,0.618628454394639,0.363871503155679,-8.09989464131822,0,-0.048985444,3.098407,TRUE,-0.0406398475303314,3.06750441537102,-0.00881789927668557,3.07335993439874
