"","X.2","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"104",104,104,103,104,0.6317636994645,0.241515808971599,0.815602889517322,0.490219810511917,0.176172282313928,-4.09534712137402,1,-1.1312711,1.3251549,FALSE,0.0460273859426233,1.58507470362473,0.0258856016990135,1.59341500798556
"105",105,105,104,105,0.752048576250672,0.625359280966222,0.513154975371435,0.0890397788025439,0.0783292637206614,1.64407544033681,1,1.0493406,0.8618473,FALSE,-0.027330267779025,1.07551339683407,-0.00796808377748246,1.06007459886186
"106",106,106,105,106,0.860639339778572,0.365407759323716,0.235031841788441,0.219626081874594,0.100066018057987,-0.187273573475295,1,0.117149435,0.60870486,FALSE,0.0136509534223764,1.00412333107407,-0.00613056571259915,1.00170280066026
"107",107,107,106,107,0.0453890589997172,0.859324740245938,0.378241680562496,0.550519772805274,0.196252187015489,-1.44784374004205,0,0.060408242,1.0895871,TRUE,0.0153718900329078,1.20733965429571,0.00920070736414667,1.19194708204451
"108",108,108,107,108,0.660778968594968,0.361580784665421,0.905415111221373,0.893118557520211,0.461363500682637,2.27185059087804,0,-0.7112682,2.2029817,TRUE,0.0194725073663494,2.51830674280142,0.0371733247619646,2.55380179609965
"109",109,109,108,109,0.286216549808159,0.551314175361767,0.771876544691622,0.862379838945344,0.492431249003857,1.94058779924637,0,0.9612464,1.9100429,TRUE,0.0123978281985718,2.17398644402736,0.0319027380570429,2.17631635110286
"110",110,110,109,110,0.277458699187264,0.0128575279377401,0.307347679510713,0.667891526129097,0.661528654163703,2.29198274411571,0,0.7233609,1.3319734,TRUE,0.00588918487077075,1.53986385053438,0.0195482743664913,1.52366688430325
"111",111,111,110,111,0.246978968149051,0.274020766606554,0.125857927137986,0.256884770467877,0.624040198512375,0.388826087347409,0,-0.5555383,0.8509223,TRUE,0.0167196279749848,1.0422654130235,-0.00785456261536941,1.05456259054693
"112",112,112,111,112,0.451505162054673,0.206218520179391,0.413364583160728,0.904822265962139,0.0654676321428269,-0.732900406667808,0,0.23879993,1.3285428,TRUE,0.0207866199429599,1.51925330280618,0.0373891402262118,1.49678509329073
"113",113,113,112,113,0.106119544478133,0.327663187403232,0.989782207412645,0.670590580673888,0.14763239165768,0.905211965314097,0,-0.52112675,1.5498251,TRUE,0.0297262602051051,1.67047701412835,0.0435746802204829,1.70835187720834
"114",114,114,113,114,0.75047580501996,0.307822884293273,0.290282844332978,0.874975008191541,0.0769448992796242,-0.1151981614478,0,-1.2070091,1.2628068,TRUE,0.00958173839307963,1.51844654513507,0.026472593425842,1.50609734930566
"115",115,115,114,115,0.708373608300462,0.735895837889984,0.174612434115261,0.837186795193702,0.911198580870405,-3.55894386054297,0,-0.7708318,1.9353002,TRUE,-0.0226543548468439,2.13547238429218,-0.00318884452640764,2.14607570752406
"116",116,116,115,116,0.350685682613403,0.748275568010285,0.016815037233755,0.721434992039576,0.344370831735432,0.74378491154259,0,0.8808793,1.0843419,TRUE,-0.0148115510114423,1.21819761695655,0.00227024349563612,1.25474734319366
"117",117,117,116,117,0.783534366404638,0.350170575315133,0.805847046431154,0.909875371493399,0.170920540345833,-1.62494163829157,0,-0.61963964,1.8769625,TRUE,0.0231231367601389,2.17184917718584,0.0393077098228384,2.18145380321569
"118",118,118,117,118,0.995667089242488,0.910811577225104,0.627899485640228,0.0853752270340919,0.835896814707667,-3.84615239187213,0,-0.65005326,1.7428693,TRUE,-0.0502217431268114,1.81557571840022,-0.0285925981094012,1.79714804898427
"119",119,119,118,119,0.980647072428837,0.481420435477048,0.803149190731347,0.947899643797427,0.441232656594366,1.28602776727858,0,0.35519433,2.411301,TRUE,0.0156101223720385,2.71234144245248,0.0303814627053567,2.72358306086585
"120",120,120,119,120,0.817729003028944,0.347289734985679,0.437722922302783,0.882343947887421,0.0680449984502047,-0.113899742505135,0,-0.32570624,1.4217299,TRUE,0.0127742600593731,1.6972543586715,0.0293790005076993,1.67177463986251
"121",121,121,120,121,0.313013182254508,0.286099161719903,0.939319574972615,0.345069222850725,0.529621112160385,-0.0575766868051313,1,-0.9487345,1.4927615,FALSE,0.0514967256811966,1.68053676944681,0.0194408745500744,1.7097355841879
