"","X.1","X","Unnamed..0","x1","x2","x3","x4","x5","y","testid","pred_mean","pred_std","sub_id","gam_mean","gam_scale","gamlin_mean","gamlin_scale"
"20",20,19,20,0.85715384839062,0.979534751950815,0.220053033199694,0.740551691444899,0.945065483356417,0.754341544253737,0,0.53376526,0.13235225,TRUE,0.479258209901967,0.164259256705919,0.46921825758731,0.146678373435699
"21",21,20,21,0.256693952824832,0.173777618641054,0.0186893875667483,0.582219950297025,0.480488952332115,0.30072882073917,0,0.32033542,0.059686508,TRUE,0.31149660615307,0.0603142811732915,0.314934631702566,0.0601175981447036
"22",22,21,22,0.997641689805231,0.73247842927786,0.378823413082977,0.105849497161997,0.0198656081302852,0.359333763663487,0,0.35982794,0.07147431,TRUE,0.36376456007784,0.0709195252977343,0.35779552370636,0.0664111057016526
"23",23,22,23,0.323151284119173,0.527456255817971,0.592943747973593,0.13405212231794,0.62296359539035,0.433361992101483,1,0.3409374,0.073844954,FALSE,0.340812766967494,0.0680312339710602,0.347709942154216,0.0737881274369595
"24",24,23,24,0.143510537943732,0.722310433781803,0.990454202478437,0.925451846822579,0.834052566742716,0.542476326621843,0,0.3918892,0.11716272,TRUE,0.413085370758476,0.13842665892266,0.412803256082813,0.131668312375517
"25",25,24,25,0.141712097910366,0.279957255834946,0.818413177175659,0.73054910151845,0.832915773782502,0.360394177777412,0,0.34638375,0.09458807,TRUE,0.358763817018234,0.100936363485164,0.358870102221112,0.100433497308824
"26",26,25,26,0.563742337073872,0.866721766332024,0.565548857903273,0.634009055843301,0.479707131052263,0.464089680289764,1,0.40685925,0.094468795,FALSE,0.40571939306481,0.0933377521760176,0.406708511943696,0.100448392923614
"27",27,26,27,0.744569168335514,0.00393638274621868,0.941061596718633,0.107035932204673,0.895739054348749,0.334427052326792,1,0.3299677,0.10059902,FALSE,0.347997333482313,0.108377448791181,0.341706172869277,0.0996694191118035
"28",28,27,28,0.441687590587906,0.349956648554944,0.664029866065263,0.314697081005138,0.76516774597977,0.198387214656462,0,0.34786746,0.084566034,TRUE,0.351670824288993,0.081754752277174,0.3563712486551,0.0887427206566597
"29",29,28,29,0.344577569273199,0.472710361927604,0.294705910009027,0.221555425864522,0.335656948288629,0.275365422275588,1,0.32124564,0.05298624,FALSE,0.31835454825395,0.0559379247979402,0.324079821586196,0.0585239765281688
"30",30,29,30,0.556551797304511,0.553085614553176,0.168711615176226,0.591413610182356,0.835420281640648,0.357652913442273,0,0.3974926,0.10156428,TRUE,0.391921452700185,0.0935982234024444,0.3958234143344,0.0980141921829966
"31",31,30,31,0.735838902604016,0.16650497335316,0.651637937715846,0.164276559116822,0.208701779135255,0.32827335480737,1,0.30560517,0.06665187,FALSE,0.30772487661362,0.0628008655780117,0.307306730564374,0.0641540873304382
"32",32,31,32,0.158494982469664,0.688085419862058,0.853106881591239,0.596840100321971,0.809166954109031,0.473211906883608,0,0.37278575,0.109638646,TRUE,0.390629902725363,0.105153520172691,0.391835963664858,0.106813749170184
"33",33,32,33,0.264984461991209,0.925408424441421,0.863397548093422,0.83210771478342,0.736324822235656,0.255479333694436,0,0.41989583,0.118730225,TRUE,0.428087267325429,0.129432118749058,0.426607859244625,0.127109981362996
"34",34,33,34,0.313759467948475,0.0366107613748872,0.597324383069973,0.286375702247957,0.3034822779428,0.225003315313688,0,0.29459798,0.055510316,TRUE,0.284902677459588,0.0567144663941485,0.283518780224481,0.0571898203314087
"35",35,34,35,0.490196609001357,0.740352170862875,0.229702549187339,0.138535364344966,0.349859033295302,0.38052483064138,0,0.3429476,0.062283766,TRUE,0.351170866510884,0.0610293885856194,0.354650151209809,0.0635205949340949
"36",36,35,36,0.110774454453205,0.501611462833153,0.984409135356486,0.227750865569146,0.131437071436226,0.334660424974358,0,0.31339693,0.06572647,TRUE,0.305352181712661,0.0626320844313742,0.306021841900602,0.0595409666114854
"37",37,36,37,0.66980528613483,0.418744794909783,0.797236439173892,0.526372314130112,0.235864005008007,0.303034827050543,0,0.34475616,0.08189524,TRUE,0.345183443534098,0.0788421339133254,0.34847712176249,0.0825775019537582
"38",38,37,38,0.579341711394456,0.396583406017168,0.407004791463345,0.623768869761239,0.249736376570966,0.381099150130008,0,0.33440134,0.06752448,TRUE,0.339391977925998,0.0682890544047828,0.343245348106686,0.073072622161284
"39",39,38,39,0.454131789367376,0.276179723307517,0.342304916067298,0.894600675798912,0.197362163263583,0.377961784627971,1,0.3242294,0.072602294,FALSE,0.329756406091385,0.0698695215971257,0.332925628145102,0.0713367717358449
"40",40,39,40,0.41322129003299,0.493334210584119,0.464298751873534,0.0898897820646135,0.655144413281704,0.252125956245859,0,0.34107322,0.07280893,TRUE,0.341759429332926,0.0666608664566681,0.348399661694786,0.0728172053420208
"41",41,40,41,0.554504888098199,0.624148419620861,0.923437166346397,0.445571442414153,0.666497841047257,0.373116313634856,0,0.38473684,0.10430894,TRUE,0.385277845829416,0.102134524508545,0.39066179853955,0.109204188585082
"42",42,41,42,0.684123531663588,0.702573424141942,0.652706721164111,0.952180985863665,0.61447837727871,0.267885753433044,0,0.42576978,0.11958743,TRUE,0.418819661490708,0.119030653514456,0.422817234538125,0.129920584716463
"43",43,42,43,0.241242522902084,0.0431447052954502,0.846257057200603,0.612179849084498,0.803563931719047,0.374445981913965,0,0.32787785,0.088775665,TRUE,0.336235482094824,0.0944815264542922,0.33391425019235,0.0924378358976395
"44",44,43,44,0.195641800895567,0.470901952275755,0.938410973927884,0.34612634076399,0.36872517477342,0.531629763739338,0,0.32554504,0.07883716,TRUE,0.325725482521974,0.0722058967738978,0.329972136945615,0.0724622375549191
"45",45,44,45,0.473088759919927,0.0664336492300409,0.890391499817845,0.845360980178595,0.55272853160292,0.299324354701322,1,0.3324327,0.0977721,FALSE,0.34135741994218,0.0987123518309533,0.342111761907943,0.0986902429636545
"46",46,45,46,0.553248311526237,0.536163441454642,0.211386965025311,0.461033770927087,0.493025557326229,0.39871581732423,1,0.35393387,0.071851134,FALSE,0.357129863933224,0.0704069026713187,0.363531898473849,0.0760708237919939
"47",47,46,47,0.833249142705729,0.360821154794633,0.924368127114548,0.139024814539912,0.265219185248526,0.296164889992343,1,0.33309814,0.08232023,FALSE,0.336455080555112,0.0798981100460157,0.337026762093357,0.0785384560188247
"48",48,47,48,0.659370918478423,0.874338420220629,0.265069996086838,0.0558561779966117,0.539034465405406,0.39059390464277,1,0.38658088,0.077146575,FALSE,0.386543193951255,0.0741120696870035,0.38713097601141,0.0770197312881372
"49",49,48,49,0.92856786076476,0.873208015370196,0.462754618048367,0.886904099758606,0.701601169155907,0.631649710846863,0,0.51186854,0.129781,TRUE,0.460209776097923,0.144630134380045,0.454320801967277,0.146012062736349
"50",50,49,50,0.806308853912157,0.93758691824112,0.344634039464206,0.881427140590096,0.0228720349868787,0.291709840804619,0,0.40430593,0.0852188,TRUE,0.408964510598565,0.0938097923809589,0.403402258037213,0.0885949421547171
"51",51,50,51,0.787460515050294,0.204508740614595,0.339850271939837,0.652426867677916,0.933716484683074,0.369563555098752,1,0.3914038,0.11520733,FALSE,0.388640062060351,0.115471743517781,0.386193582092194,0.113404709247844
"52",52,51,52,0.040494863480366,0.605288707413295,0.0593616282571308,0.463076647930149,0.819113783128324,0.310692103453217,1,0.35335603,0.07915155,FALSE,0.366288084998407,0.0730296765319537,0.364307952823895,0.0725737194439489
"53",53,52,53,0.265660654386686,0.601728454909779,0.294907334057121,0.93940464992735,0.698444620732503,0.180683298800792,0,0.3914065,0.09815328,TRUE,0.386480528678714,0.0925376121091184,0.392113343814884,0.0977440876657845
"54",54,53,54,0.409917615396861,0.205799715255307,0.925181951796574,0.777307957739212,0.439075739114676,0.485011508309209,0,0.3311373,0.09675802,TRUE,0.337150031310199,0.0911693826365358,0.341113123523655,0.0915882080353497
"55",55,54,55,0.782369374396155,0.0601371125858669,0.624576547192028,0.6276750420555,0.146130529074468,0.451124784067508,0,0.3133176,0.07560733,TRUE,0.320451408654207,0.0734959674738879,0.316422556261874,0.0733292220261692
"56",56,55,56,0.930328335711705,0.538685151946393,0.0262046506020641,0.99033460719557,0.6455030777599,0.424400854612654,1,0.4352057,0.111454025,FALSE,0.418594493041777,0.11756327304805,0.418570816739455,0.115260453292956
"57",57,56,57,0.501372010405642,0.294358042564073,0.878799378662498,0.978342810676413,0.0494314614331432,0.278114497820912,0,0.33193916,0.097932294,TRUE,0.332545475170395,0.0860551996601429,0.335543768842997,0.0825723019718085
"58",58,57,58,0.613262573801377,0.456475304448799,0.837394712757655,0.251533180480502,0.68708572767999,0.340666751158338,0,0.36291164,0.09306726,TRUE,0.363936844805006,0.0894791316218225,0.369190582145263,0.0966779989345747
"59",59,58,59,0.694840351030595,0.392875669697333,0.401116803107504,0.280798912511489,0.0509716568849098,0.257865383450999,0,0.30870822,0.060756,TRUE,0.315772142741819,0.0574806688534909,0.318759429631691,0.0592327675964723
"60",60,59,60,0.744263065380445,0.183216575667172,0.670740880415558,0.380630212352958,0.333971973377906,0.296226007995578,0,0.3244597,0.07432018,TRUE,0.328215386838657,0.0727935441386014,0.328757315019609,0.076468828452648
"61",61,60,61,0.369244173889542,0.963348945001945,0.24163727502714,0.539694943876932,0.0937529328822939,0.345113597789342,0,0.3672377,0.068012394,TRUE,0.372928606821367,0.0683155373565225,0.370041605821868,0.0652954966350786
"62",62,61,62,0.521890233222834,0.0024476459747503,0.43731146389918,0.583608020443512,0.0975700822367045,0.264875712448468,0,0.2904899,0.05831427,TRUE,0.292635811777979,0.0589833930887413,0.289155203833065,0.0585555724892711
"63",63,62,63,0.799076649677958,0.257900920303042,0.457191115152453,0.581301379228181,0.601640015840936,0.279737508970389,1,0.35588282,0.08848703,FALSE,0.363551845011071,0.0875123542038968,0.365779858747899,0.0951238071493453
"64",64,63,64,0.580774243407462,0.871799873994691,0.81764284967044,0.203382096834872,0.852259467848462,0.259577870129663,0,0.4290591,0.11639667,TRUE,0.419186244919471,0.115280917663866,0.417302836387245,0.115493357839117
"65",65,64,65,0.109237051605703,0.495083136567533,0.438325172673358,0.533530025343962,0.727838045174838,0.465573295501818,0,0.3459926,0.08170424,TRUE,0.35572691252345,0.0743921000248687,0.357621220258291,0.0799648894417394
"66",66,65,66,0.372313757234023,0.182190095337563,0.0391749305610917,0.390188114606661,0.446950466440552,0.203147589470153,0,0.31076607,0.0562827,TRUE,0.306914764212543,0.057276649123942,0.310893733727997,0.057707247729694
"67",67,66,67,0.348527864797366,0.122269873223394,0.748668277341663,0.649012171940359,0.143789786324474,0.463357520381775,0,0.3063913,0.07151401,TRUE,0.300169075228327,0.0664702266274159,0.300597532459618,0.0655667912822545
"68",68,67,68,0.620324192584858,0.783284127094685,0.44040740361793,0.741006692092775,0.223589193802423,0.427168593127597,0,0.381101,0.085172944,TRUE,0.38613165223326,0.0819257730363507,0.387013550783,0.086289564759292
"69",69,68,69,0.258513367490837,0.163350534831358,0.829826563541514,0.156923108156626,0.67138198179075,0.258547177694163,0,0.31251463,0.07484364,TRUE,0.312894929150856,0.0718346994046833,0.315540000048219,0.0730873228554365
"70",70,69,70,0.663705723939569,0.680187819193522,0.77747600468213,0.732521999182347,0.275664550847179,0.462916968071028,0,0.38097456,0.09814336,TRUE,0.383138442847625,0.0934710966109245,0.385905353930185,0.0983265333084315
"71",71,70,71,0.710194699865004,0.437352033973109,0.446927595700581,0.579505252869336,0.100028753496179,0.22490834114623,0,0.33067808,0.06983775,TRUE,0.338935049706726,0.0677682323828406,0.341882538964137,0.0709791192270529
"72",72,71,72,0.857979873529621,0.670693853343233,0.798028521671384,0.535191732103673,0.490949091972225,0.501040748142703,0,0.40585312,0.10054527,TRUE,0.400703141067895,0.107349467091221,0.402198435759589,0.112604352792797
"73",73,72,73,0.624509125015909,0.760400235035176,0.545012310068502,0.810870050805232,0.964361240259022,0.426862525262227,1,0.475355,0.13215943,FALSE,0.444059998103679,0.146489756076656,0.442846571912945,0.145366254041375
"74",74,73,74,0.936646881967373,0.205028392091678,0.336348111032234,0.65059540130919,0.344454947723213,0.342358487345729,1,0.33658364,0.08350364,FALSE,0.355458748400091,0.0842071934319013,0.351710777505234,0.0840422840737053
"75",75,74,75,0.726561539649944,0.538740785963449,0.839080482476081,0.418386673300251,0.67670701711322,0.558938531265728,0,0.388566,0.100836776,TRUE,0.385972977599237,0.10230631809313,0.390493816529436,0.110922953728223
"76",76,75,76,0.214784369118973,0.886336516185339,0.650294396832958,0.766946503616211,0.708414800691547,0.22438759328839,0,0.40934905,0.10798355,TRUE,0.413779532915494,0.105405958788162,0.412980417246584,0.109198421712324
"77",77,76,77,0.794571762231795,0.780935358692615,0.396820805507928,0.539922415209599,0.463934396480851,0.478967486241467,1,0.40868503,0.09134121,FALSE,0.402963193430623,0.0903889026772623,0.403935229308178,0.097215483836168
"78",78,77,78,0.371274317361963,0.656475395212369,0.950276656740786,0.876292968619495,0.702517436355255,0.353661315907035,0,0.38792062,0.122483514,TRUE,0.401337468340904,0.123684241463955,0.406736949232983,0.126771158172906
"79",79,78,79,0.254625673804892,0.601017038729543,0.723761173868086,0.591869344344314,0.260261133082815,0.403666892244972,1,0.34034413,0.07761557,FALSE,0.343264726050312,0.0716845661545859,0.347508405565561,0.0744080430512754
"80",80,79,80,0.428533799749797,0.071351625319564,0.0466028273526335,0.219253455387431,0.866060769724197,0.142660491215607,0,0.32077336,0.081119604,TRUE,0.327163702088972,0.0713317902254569,0.325592223726525,0.0682615143325223
"81",81,80,81,0.864658816230148,0.260488106302515,0.343306491721201,0.647933196710677,0.826795958225931,0.267422788225763,0,0.39234343,0.10987424,TRUE,0.38961875564593,0.108598882055917,0.387972304776037,0.111363613471423
"82",82,81,82,0.334183899436798,0.0531333340008732,0.0422342792686691,0.713626261939751,0.644853136827914,0.401744180196728,0,0.3258062,0.07505389,TRUE,0.325097090389567,0.0707134721848547,0.325720702039489,0.0701675549924227
"83",83,82,83,0.675533519786539,0.0485338274409582,0.549686989889813,0.9752145917743,0.0380129597058971,0.269668721828352,0,0.30497012,0.08481742,TRUE,0.3201618662694,0.0761548517611965,0.317155759160479,0.0739180283341265
"84",84,83,84,0.785522917283228,0.490088206102952,0.031439142248891,0.779645068198056,0.280958841223588,0.472420797321685,0,0.36089456,0.07916627,TRUE,0.367276345090511,0.0780534815672134,0.369705799543023,0.0784057570990597
"85",85,84,85,0.0960448613779659,0.084028884729933,0.366315107564177,0.95451814266197,0.351056887698573,0.340694816898363,1,0.31925523,0.067269474,FALSE,0.31283816959228,0.0675455553742292,0.30868944830924,0.0662427454476028
"86",86,85,86,0.277713758819963,0.359632150161125,0.185412807148209,0.45612827674517,0.18011933542444,0.298330933104633,0,0.309746,0.04849044,TRUE,0.304045435617009,0.0536442368279049,0.308105105481767,0.0537967673141495
"87",87,86,87,0.626651032983868,0.24016112018355,0.345345586667201,0.821806048345355,0.372907944630281,0.222362886373286,1,0.33636037,0.077958,FALSE,0.345182501704481,0.0772547590274235,0.348230696369577,0.0817516472729197
"88",88,87,88,0.995188043419676,0.830354525385845,0.846944307890209,0.117794949562877,0.00150340541539136,0.423037966079382,0,0.38413835,0.08366632,TRUE,0.37912558679664,0.0886862347660286,0.370802003241298,0.0787760609122241
"89",89,88,89,0.685031442401822,0.482533925973685,0.965244404864609,0.915965076340165,0.82813668292844,0.662057461085042,0,0.40919298,0.1356826,TRUE,0.415188449752638,0.153030036683637,0.418159551786859,0.153282069857762
"90",90,89,90,0.951215247254135,0.387473479739891,0.980499465267241,0.211171208354514,0.209135463894449,0.409659637198519,1,0.34579954,0.08883286,FALSE,0.349034562722979,0.0903997664845366,0.345952400093032,0.0843357319569899
"91",91,90,91,0.0955735846462973,0.00157223646197264,0.580658371627818,0.676611902544901,0.754451916320338,0.427290924244447,0,0.32444414,0.0771815,TRUE,0.325546111325317,0.0779699457919775,0.318830089074383,0.078551701318867
"92",92,91,92,0.485863657886827,0.817015641227623,0.145349013459223,0.173593203466044,0.399850566839068,0.340726497527246,0,0.35345578,0.06627302,TRUE,0.364085835861882,0.0643287405434636,0.366331954541145,0.0657598194225646
"93",93,92,93,0.0416432035426295,0.816213101729241,0.651587855265481,0.971720626683517,0.746291159658574,0.504725351749229,0,0.40674385,0.10357851,TRUE,0.413783223044529,0.109655637311803,0.408970534670712,0.111209132575767
"94",94,93,94,0.561287454845356,0.947844945703722,0.00279640815851351,0.673204809506157,0.494004764857497,0.480042387790775,1,0.4164379,0.09482943,FALSE,0.413054153609479,0.0879181044175687,0.412050697982604,0.0871715325341809
"95",95,94,95,0.573551497202625,0.104566176421244,0.177871969387172,0.0656175100185793,0.640454556711283,0.318231278050929,0,0.30983233,0.06726435,TRUE,0.313181625219339,0.0611236195963327,0.314524212209849,0.0627692249489028
"96",96,95,96,0.468985068735844,0.623127663124203,0.685115282094908,0.631151215121859,0.613173551950798,0.256677700626567,0,0.37733155,0.09317941,TRUE,0.382280313150306,0.0918584895107353,0.388448724937672,0.101727220156664
"97",97,96,97,0.83393913616264,0.390453583284179,0.514492236718712,0.97992465940874,0.472288859854831,0.484609430628813,0,0.38053462,0.10639082,TRUE,0.387900757989243,0.106226835131227,0.390420055452237,0.111972932415523
"98",98,97,98,0.859816547148924,0.050022543023394,0.902546072357242,0.164497317049178,0.304684517196259,0.432076559214894,1,0.31024408,0.07929991,FALSE,0.317724491841024,0.0791597389336254,0.312104020510289,0.0749808647471083
"99",99,98,99,0.232800518297867,0.796310182197201,0.418278508040283,0.325172403525593,0.822097543399407,0.405212234989051,0,0.38163543,0.093126416,TRUE,0.38992947702777,0.0848558551020478,0.390592821873776,0.088096767870035
"100",100,99,100,0.520942691443678,0.664919451251343,0.277962157920983,0.112760853829234,0.637950090999485,0.245231054058117,0,0.36031562,0.07540197,TRUE,0.363531786498884,0.0691218737446304,0.369089102626805,0.0749615320868829
"101",101,100,101,0.964468603907242,0.712496684216193,0.525035720067469,0.825734593983421,0.283892903964506,0.299106178614833,0,0.41616762,0.10233923,TRUE,0.412443627091401,0.108546683599544,0.408176665430965,0.10835636487561
"102",102,101,102,0.0378649882639723,0.48966274686104,0.943409951284664,0.384088372176358,0.396935184244533,0.427731266255647,0,0.32397512,0.07813772,TRUE,0.327607727690351,0.0710764273385812,0.326982466225634,0.0706412313679916
"103",103,102,103,0.417027974410838,0.784197852199513,0.42702940023872,0.420970532540419,0.795042596748341,0.306019045335367,1,0.40034944,0.097652845,FALSE,0.400059943888898,0.0908032902809344,0.402154470636089,0.0975074633019401
"104",104,103,104,0.293261644807023,0.627303277266384,0.05519301945503,0.320591433903839,0.933770328156502,0.257829420893796,0,0.3741226,0.091800764,TRUE,0.379428049235679,0.0854982192044103,0.38193813958817,0.0816461741940527
"105",105,104,105,0.900949626061958,0.086047233453718,0.0406594224725148,0.513267065356533,0.0289859209481009,0.368667340058532,1,0.29113132,0.064026706,FALSE,0.312312633072871,0.0630500259765964,0.306160033105691,0.0574097664123723
"106",106,105,106,0.563282040412189,0.382608386585887,0.795642987171063,0.97148760113565,0.70957406557237,0.366734087781281,0,0.3756118,0.12022032,TRUE,0.389347694188972,0.119005048621502,0.394176718373861,0.126496301594397
"107",107,106,107,0.770303524735621,0.761770961468939,0.0147666440363314,0.901565050398263,0.620715098888324,0.487881263283413,1,0.4491024,0.10913819,FALSE,0.423496943627674,0.105881030441352,0.425411540637128,0.108171294484398
"108",108,107,108,0.0646676064339139,0.542672976075376,0.630018985286154,0.905219253619555,0.870202367255877,0.402803732863835,0,0.37769938,0.10302734,TRUE,0.391118054110209,0.10817370388256,0.389283391401,0.108280748435416
"109",109,108,109,0.26392677113815,0.753049754513869,0.584410275524681,0.476698097807947,0.557548230347091,0.48199392446351,0,0.36693478,0.084319636,TRUE,0.373258096454068,0.0784068642533146,0.377611425040764,0.0846603108761634
"110",110,109,110,0.569023127342998,0.78244409860937,0.780601805993215,0.546786913832978,0.834370350208496,0.675271198270874,0,0.4298344,0.11698543,TRUE,0.42162718709756,0.121279711873518,0.422391772159601,0.127045408009756
"111",111,110,111,0.936283936756507,0.0358321426643518,0.156915001471436,0.370706174333105,0.747723164270128,0.323715647904606,1,0.3464687,0.09141635,FALSE,0.35745837172373,0.088994497848877,0.349625354099905,0.0856967341503447
"112",112,111,112,0.386178947437576,0.673378400386055,0.137780901036222,0.995184723858645,0.16918697925017,0.410610272028037,0,0.35580176,0.07794568,TRUE,0.364647626444228,0.075497027189126,0.3685652742353,0.0740542228249023
"113",113,112,113,0.451712749146278,0.189938903359538,0.258110664597914,0.773766996517633,0.328444179192456,0.3138874296581,1,0.3214516,0.06732167,FALSE,0.324890117198721,0.0678925817621699,0.327443175785863,0.0696698701407728
"114",114,113,114,0.31435222243095,0.74495845139351,0.506286571358571,0.930100932424868,0.253574364151072,0.396007684704122,0,0.3722687,0.08509914,TRUE,0.37530824159247,0.08238450388357,0.378092113463488,0.0846682876016197
"115",115,114,115,0.363708093907719,0.149073362589782,0.718921988655099,0.612469060413867,0.0396473461918234,0.235798956839437,0,0.30225798,0.067833826,TRUE,0.293394062495359,0.0622617657272952,0.294517911074573,0.0610807392667735
"116",116,115,116,0.813677979626063,0.706401298550907,0.23680952596057,0.417085474740081,0.292774550860606,0.472214690766992,0,0.37281448,0.07671851,TRUE,0.377565793560445,0.0752411496584435,0.378109632431167,0.0779490370299697
"117",117,116,117,0.635026532842757,0.695050422051754,0.940902362992251,0.363818350660507,0.679691114787942,0.332375890815901,0,0.4006972,0.10776282,TRUE,0.395226793151185,0.106388041895195,0.399278853341611,0.112926333877949
"118",118,117,118,0.565659630176302,0.986351667950268,0.861161002292775,0.12754582213976,0.640877020296322,0.512459982813848,0,0.42205906,0.1047284,TRUE,0.411646896614576,0.102360812381419,0.409183234310234,0.102111386945587
"119",119,118,119,0.474982521473248,0.848102360339919,0.12533592070398,0.507119163185954,0.675618145249521,0.406855469769646,1,0.4006036,0.09557211,FALSE,0.402526345381937,0.0849523181054785,0.404118894804338,0.0886640940246648
"120",120,119,120,0.636389750296763,0.86272894717967,0.594728251851892,0.573998542602527,0.0959815123241136,0.394879010540966,0,0.3748621,0.08472766,TRUE,0.381430017913677,0.0789722949958299,0.380027901365084,0.0806791184991637
"121",121,120,121,0.68313847959381,0.105778957710608,0.993898105173822,0.0333573629985076,0.79237422458677,0.454632370437046,1,0.32703713,0.09486599,FALSE,0.338868714725728,0.0951737771577015,0.337804297188752,0.0925110134829751
"122",122,121,122,0.435265359972188,0.243226369177486,0.836255049652747,0.413103174395756,0.109455565968229,0.283927179541722,0,0.31212756,0.06929819,TRUE,0.301725388832536,0.0646716278648554,0.304432303110762,0.0642410739205687
"123",123,122,123,0.438602220030755,0.865296877005467,0.270046373373452,0.115898564403567,0.483290737012666,0.441192196804473,0,0.36108172,0.071368724,TRUE,0.371151244878424,0.0675531384903521,0.372933705585657,0.0697451208544389
"124",124,123,124,0.735880859321147,0.969344114459954,0.0189283548231779,0.386376468991391,0.385668867858045,0.327372882855987,0,0.40679368,0.084173106,TRUE,0.406290532170371,0.0808033531013704,0.402640047494827,0.078777039695673
"125",125,124,125,0.565136751470377,0.185489278935012,0.180781981257447,0.646324582631658,0.916628677399806,0.508753504013417,0,0.36668086,0.10614807,TRUE,0.369464750222164,0.0979799451266423,0.369102524653938,0.0959062141207837
"126",126,125,126,0.29713355291039,0.513420211274349,0.863148767547517,0.0393829245675567,0.68328734532604,0.246988655040359,0,0.34492472,0.08431484,TRUE,0.341113219118893,0.0765602099493175,0.347383048809357,0.0791644550314043
